,Unnamed: 0,eventType,outcome,cross,keyPass,assist,subEventType,bodyPart,xG,eventTypes,eventId,eventPeriod,eventTime,teamId,playerId,x,y,relativeEvent_eventId,relativeEvent_playerId,relativeEvent_x,relativeEvent_y,ballPosition_x,ballPosition_y,playerName,playerLastName,time_sec,time_min,relative_real_x,relative_real_y,real_x,real_y,passDistance,passAngle,Angle,Distance,teamName
508,508,Pass,Successful,False,False,False,,,,,41255272,FIRST_HALF,263367,10757,210305.0,0.975724,0.928497,41255273.0,210310.0,0.903984,0.8702,,,Ciro,Immobile,263.367,4.38945,61.470912,91.371,66.349232,97.492185,7.827318303648138,231.44666835024876,Backward,short,Italy
12,12,Pass,Successful,False,False,False,,,,,41255227,FIRST_HALF,266466,10758,210334.0,0.111278,0.154799,41255228.0,210333.0,0.117971,0.141397,,,Antonin,Barak,266.466,4.4411000000000005,8.022028,14.846684999999999,7.566904,16.253895,1.4789786474036746,287.9223974082832,Side,short,Czech
1753,1753,Pass,Successful,False,False,False,,,,,41255228,FIRST_HALF,266894,10758,210333.0,0.117971,0.141397,41255229.0,210328.0,0.0943205,0.220033,,,Jan,Boril,266.894,4.4482333333333335,6.413794,23.103465,8.022028,14.846684999999999,8.411945825262785,101.02192071480505,Side,short,Czech
1755,1755,Pass,Unsuccessful,False,False,False,,,,,41255243,FIRST_HALF,308520,10758,210333.0,0.127516,0.232541,41255244.0,,0.495271,0.683959,,,Jan,Boril,308.52,5.142,33.678428000000004,71.815695,8.671088,24.416805,53.59124767261629,62.184168235020934,Side,long,Czech
1888,1888,Pass,Unsuccessful,False,False,False,,,,,41255299,FIRST_HALF,312477,10757,210308.0,0.537299,0.317644,41255300.0,,0.555052,0.463667,,,Giorgio,Chiellini,312.477,5.207949999999999,37.743536,48.685035,36.536332,33.352619999999995,15.379866424317251,85.49808077317425,Side,middle,Italy
65,65,Pass,Successful,False,False,False,,,,,41255254,FIRST_HALF,315064,10758,210329.0,0.491569,0.530983,41255255.0,210330.0,0.958564,0.673717,,,Vladimir,Darida,315.064,5.251066666666667,65.182352,70.740285,33.426691999999996,55.753215,35.11458684393852,25.26494734341037,Forward,long,Czech
199,199,Pass,Successful,False,False,False,,,,,41255258,FIRST_HALF,319354,10758,210330.0,0.990495,0.688875,41255259.0,210325.0,0.874719,0.73722,,,Vladimir,Coufal,319.354,5.322566666666666,59.480892000000004,77.4081,67.35366,72.331875,9.367418867139927,147.18677525745187,Backward,short,Czech
852,852,Pass,Successful,False,False,False,,,,,41255260,FIRST_HALF,322510,10758,210325.0,0.900824,0.714987,41255261.0,210331.0,0.860415,0.57274,,,Lukas,Masopust,322.51,5.375166666666667,58.50822,60.1377,61.256032,75.07363500000001,15.186593598024846,259.5756758218487,Side,middle,Czech
149,149,Pass,Successful,False,False,False,,,,,41255264,FIRST_HALF,324641,10758,210331.0,0.867071,0.578089,41255265.0,210327.0,0.729376,0.66042,,,Ondrej,Celustka,324.641,5.410683333333334,49.597568,69.3441,58.960828,60.699344999999994,12.74372107500886,137.28484258525611,Backward,short,Czech
914,914,Pass,Successful,False,False,False,,,,,41255266,FIRST_HALF,325830,10758,210327.0,0.721791,0.670187,41255267.0,210334.0,0.653565,0.683589,,,Alex,Kral,325.83,5.430499999999999,44.44242,71.776845,49.081787999999996,70.369635,4.848089873705309,163.12643511802128,Backward,short,Czech
14,14,Pass,Successful,False,False,False,,,,,41255268,FIRST_HALF,327756,10758,210334.0,0.566493,0.661532,41255269.0,210333.0,0.231728,0.577221,,,Antonin,Barak,327.756,5.462599999999999,15.757503999999999,60.608205,38.521524,69.46086,24.424784689110876,201.25046299572253,Backward,middle,Czech
1758,1758,Pass,Successful,False,False,False,,,,,41255276,FIRST_HALF,330611,10758,210333.0,0.160579,0.575087,41255277.0,210334.0,0.107343,0.695984,,,Jan,Boril,330.611,5.510183333333333,7.2993239999999995,73.07832,10.919372,60.384135,13.200268191840994,105.91675737142441,Side,short,Czech
17,17,Pass,Successful,False,False,False,,,,,41255281,FIRST_HALF,334277,10758,210334.0,0.0147045,0.629717,41255282.0,210332.0,0.211287,0.416493,,,Antonin,Barak,334.277,5.571283333333333,14.367516,43.731765,0.9999060000000001,66.120285,26.07563661547882,300.84034005236515,Forward,middle,Czech
1527,1527,Pass,Successful,False,False,False,,,,,41255284,FIRST_HALF,339044,10758,210332.0,0.282936,0.410132,41255285.0,210334.0,0.0733039,0.452115,,,Jakub,Brabec,339.044,5.650733333333333,4.9846652,47.472075,19.239648000000003,43.06386,14.921021885732923,162.81628425829774,Backward,short,Czech
19,19,Pass,Successful,False,False,False,,,,,41255290,FIRST_HALF,342578,10758,210334.0,0.18217,0.494874,41255291.0,210327.0,0.404179,0.503808,,,Antonin,Barak,342.578,5.709633333333333,27.484172,52.899840000000005,12.38756,51.96177,15.125728716443517,3.5556611554178517,Forward,middle,Czech
915,915,Pass,Successful,False,False,False,,,,,41255291,FIRST_HALF,344955,10758,210327.0,0.404179,0.503808,41255292.0,210330.0,0.95511,0.759948,,,Alex,Kral,344.955,5.74925,64.94748,79.79454,27.484172,52.899840000000005,46.1175057260566,35.67435551958937,Forward,long,Czech
201,201,Pass,Successful,False,False,False,,,,,41255295,FIRST_HALF,352070,10758,210330.0,0.854562,0.767661,41255296.0,210327.0,0.71384,0.738964,,,Vladimir,Coufal,352.07,5.8678333333333335,48.54112,77.59121999999999,58.110216,80.604405,10.032291966516977,197.47854296062147,Backward,short,Czech
918,918,Pass,Successful,False,False,False,,,,,41255303,FIRST_HALF,356286,10758,210327.0,0.817784,0.752347,41255304.0,210330.0,0.949262,0.698981,,,Alex,Kral,356.286,5.9381,64.549816,73.393005,55.609311999999996,78.996435,10.551352498088397,327.9227130343407,Forward,short,Czech
203,203,Pass,Successful,False,False,False,,,,,41255349,FIRST_HALF,359549,10758,210330.0,0.892924,0.678031,41255350.0,210329.0,0.578257,0.612055,,,Vladimir,Coufal,359.549,5.992483333333333,39.321476000000004,64.265775,60.718832000000006,71.19325500000001,22.490816413397184,197.93956865483625,Backward,middle,Czech
67,67,Pass,Successful,False,False,False,,,,,41255314,FIRST_HALF,364557,10758,210329.0,0.535032,0.586672,41255315.0,210332.0,0.445657,0.473309,,,Vladimir,Darida,364.557,6.075950000000001,30.304676,49.697444999999995,36.382175999999994,61.600559999999994,13.364885070707677,242.95202364378662,Side,short,Czech
1529,1529,Pass,Successful,False,False,False,,,,,41255316,FIRST_HALF,367695,10758,210332.0,0.46966,0.494817,41255317.0,210325.0,0.995693,0.866283,,,Jakub,Brabec,367.695,6.12825,67.70712400000001,90.959715,31.936880000000002,51.955785,52.92274474424429,47.47627191349778,Forward,long,Czech
854,854,Pass,Unsuccessful,False,False,False,,,,,41255321,FIRST_HALF,372673,10758,210325.0,0.969917,0.942054,41255322.0,,0.952554,0.954569,,,Lukas,Masopust,372.673,6.211216666666667,64.773672,100.229745,65.954356,98.91566999999999,1.7665808256292734,131.93939552196252,Backward,short,Czech
855,855,Pass,Successful,False,False,False,,,,,41255334,FIRST_HALF,374513,10758,210325.0,0.966161,0.930723,41255335.0,210330.0,0.875734,0.826261,,,Lukas,Masopust,374.513,6.241883333333333,59.549912,86.757405,65.698948,97.725915,12.57453201313655,240.72465503094608,Side,short,Czech
204,204,Pass,Successful,True,True,False,,,,,41255335,FIRST_HALF,377342,10758,210330.0,0.875734,0.826261,41255336.0,210326.0,0.581313,0.906291,,,Vladimir,Coufal,377.342,6.289033333333333,39.529284,95.160555,59.549912,86.757405,21.71263400504149,157.2310089543929,Backward,middle,Czech
1846,1846,Pass,Successful,True,False,False,,,,,41255377,FIRST_HALF,416208,10758,210328.0,1.0,1.0,41255378.0,210332.0,0.319614,0.956819,,,Jakub,Jankto,416.208,6.936800000000001,21.733752,100.46599499999999,68.0,105.0,46.48787912281576,185.59700673739437,Backward,long,Czech
1530,1530,Pass,Successful,False,True,False,,,,,41255378,FIRST_HALF,418461,10758,210332.0,0.319614,0.956819,41255379.0,210333.0,0.347897,0.855939,,,Jakub,Brabec,418.461,6.97435,23.656996,89.873595,21.733752,100.46599499999999,10.765584296429802,280.2909865164877,Side,short,Czech
858,858,Pass,Successful,False,False,False,,,,,41255384,FIRST_HALF,424697,10758,210325.0,0.0527308,0.611132,41255385.0,210324.0,0.285774,0.299734,,,Lukas,Masopust,424.697,7.078283333333333,19.432631999999998,31.47207,3.5856944,64.16886,36.33463234439552,295.8577702768424,Side,long,Czech
1664,1664,Pass,Successful,False,False,False,,,,,41255389,FIRST_HALF,431263,10758,210324.0,0.369297,0.320173,41255390.0,210330.0,0.364777,0.38918,,,Jiri,Pavlenka,431.263,7.187716666666666,24.804836,40.8639,25.112195999999997,33.618165,7.252251089132605,92.42899849269145,Side,short,Czech
207,207,Pass,Successful,False,False,False,,,,,41255394,FIRST_HALF,433710,10758,210330.0,0.387058,0.346324,41255395.0,210324.0,0.404769,0.222261,,,Vladimir,Coufal,433.71,7.228499999999999,27.524292,23.337404999999997,26.319944,36.364020000000004,13.082169256791062,275.2821438876986,Side,short,Czech
1666,1666,Pass,Unsuccessful,False,False,False,,,,,41255397,FIRST_HALF,436222,10758,210324.0,0.370278,0.211231,41255398.0,,0.207702,0.534904,,,Jiri,Pavlenka,436.222,7.270366666666666,14.123736,56.16492,25.178904,22.179255,35.73852494158718,108.01914456247312,Side,long,Czech
2018,2018,Pass,Successful,False,False,False,,,,,41255433,FIRST_HALF,438930,10757,210306.0,0.787812,0.465685,41255434.0,210303.0,0.679356,0.515425,,,Alessandro,Florenzi,438.93,7.3155,46.196208,54.119625,53.571216,48.896925,9.036998300877563,144.6953261228649,Backward,short,Italy
1240,1240,Pass,Successful,False,False,False,,,,,41255455,FIRST_HALF,440405,10757,210303.0,0.675515,0.519543,41255456.0,210311.0,0.602162,0.637371,,,Jorginho,,440.405,7.340083333333333,40.947016,66.923955,45.93502,54.552015,13.339605813801855,111.95784932080227,Side,short,Italy
1115,1115,Pass,Successful,False,False,False,,,,,41255456,FIRST_HALF,441756,10757,210311.0,0.602162,0.637371,41255457.0,210304.0,0.593257,0.853223,,,Nicolo,Barella,441.756,7.3626,40.341476,89.588415,40.947016,66.923955,22.672547844986447,91.53044168892865,Side,middle,Italy
1535,1535,Pass,Successful,False,False,False,,,,,41255441,FIRST_HALF,446550,10758,210332.0,0.490263,0.133678,41255442.0,210329.0,0.634754,0.235831,,,Jakub,Brabec,446.55,7.4425,43.163272000000006,24.762255,33.337884,14.03619,14.54602075258966,47.50940846285266,Forward,short,Czech
71,71,Pass,Unsuccessful,False,False,False,,,,,41255449,FIRST_HALF,449879,10758,210329.0,0.726449,0.320496,41255450.0,,0.750729,0.336708,,,Vladimir,Darida,449.879,7.497983333333334,51.049572,35.35434,49.398532,33.65208,2.371417759316142,45.87509665919049,Forward,short,Czech
594,594,Pass,Successful,False,False,False,,,,,41255497,FIRST_HALF,454323,10757,210302.0,0.309339,0.818222,41255498.0,210305.0,0.192921,0.902899,,,Leonardo,Spinazzola,454.323,7.57205,13.118628000000001,94.804395,21.035051999999997,85.91331,11.904669731874169,131.68115659030832,Backward,short,Italy
510,510,Pass,Successful,False,False,False,,,,,41255502,FIRST_HALF,457400,10757,210305.0,0.200692,0.893114,41255503.0,210301.0,0.310694,0.789529,,,Ciro,Immobile,457.4,7.623333333333333,21.127192,82.90054500000001,13.647056000000001,93.77696999999999,13.200343001570854,304.5178003667912,Forward,short,Italy
1346,1346,Pass,Successful,False,False,False,,,,,41255505,FIRST_HALF,459312,10757,210301.0,0.330618,0.78483,41255506.0,210311.0,0.568488,0.746263,,,Manuel,Locatelli,459.312,7.6552,38.657184,78.357615,22.482024000000003,82.40715,16.67436759645849,345.944605206798,Forward,middle,Italy
1118,1118,Pass,Successful,False,False,False,,,,,41255509,FIRST_HALF,461566,10757,210311.0,0.612456,0.729767,41255510.0,210310.0,0.780405,0.81025,,,Nicolo,Barella,461.566,7.692766666666666,53.06754,85.07625,41.647008,76.625535,14.207150846466334,36.49988933545956,Forward,short,Italy
2156,2156,Pass,Successful,False,False,False,,,,,41255518,FIRST_HALF,466295,10757,210310.0,0.62972,0.793936,41255519.0,210304.0,0.535281,0.874516,,,Domenico,Berardi,466.295,7.771583333333334,36.399108,91.82418,42.82096,83.36328,10.622006021458654,127.19862233549162,Backward,short,Italy
688,688,Pass,Unsuccessful,False,False,False,,,,,41255534,FIRST_HALF,469519,10757,210304.0,0.485419,0.86441,41255535.0,,0.430334,0.882992,,,Lorenzo,Insigne,469.519,7.825316666666667,29.262712,92.71416,33.008492,90.76305,4.223469905243788,152.48579653823663,Backward,short,Italy
1849,1849,Pass,Unsuccessful,False,False,False,,,,,41255495,FIRST_HALF,475207,10758,210328.0,0.742032,0.302083,41255496.0,,1.0,0.710565,,,Jakub,Jankto,475.207,7.920116666666667,68.0,74.609325,50.458176,31.718715,46.33918444922262,67.7559368418714,Side,long,Czech
1890,1890,Pass,Successful,False,False,False,,,,,41255551,FIRST_HALF,483879,10757,210308.0,0.0,0.296317,41255552.0,210307.0,0.186666,0.0916561,,,Giorgio,Chiellini,483.879,8.06465,12.693287999999999,9.6238905,0.0,31.113285,24.958237842996336,300.5693635144326,Forward,middle,Italy
1030,1030,Pass,Successful,False,False,False,,,,,41255559,FIRST_HALF,488760,10757,210307.0,0.374222,0.157451,41255560.0,210309.0,0.555929,0.255643,,,Gianluigi,Donnarumma,488.76,8.145999999999999,37.803172,26.842515000000002,25.447096,16.532355000000003,16.09260741282705,39.84230427769336,Forward,middle,Italy
326,326,Pass,Successful,False,False,False,,,,,41255561,FIRST_HALF,493889,10757,210309.0,0.557893,0.341816,41255562.0,210311.0,0.729282,0.407965,,,Leonardo,Bonucci,493.889,8.231483333333333,49.591176,42.836325,37.936724,35.89068,13.567174941244362,30.793460597934143,Forward,short,Italy
1120,1120,Pass,Successful,False,False,False,,,,,41255569,FIRST_HALF,496589,10757,210311.0,0.75678,0.4374,41255570.0,210306.0,0.971385,0.506692,,,Nicolo,Barella,496.589,8.276483333333333,66.05418,53.20266,51.46104,45.927,16.306286011695004,26.499335846282406,Forward,middle,Italy
2021,2021,Pass,Successful,False,False,False,,,,,41255571,FIRST_HALF,499015,10757,210306.0,0.966542,0.509318,41255572.0,210311.0,0.865378,0.474924,,,Alessandro,Florenzi,499.015,8.316916666666666,58.845704,49.867020000000004,65.724856,53.478390000000005,7.769473953621575,207.69826618540546,Backward,short,Italy
1122,1122,Pass,Successful,False,False,False,,,,,41255579,FIRST_HALF,503137,10757,210311.0,0.787692,0.449238,41255580.0,210309.0,0.657151,0.341031,,,Nicolo,Barella,503.137,8.385616666666667,44.686268000000005,35.808254999999996,53.563055999999996,47.169990000000006,14.418265755879556,231.99991309573892,Backward,short,Italy
328,328,Pass,Successful,False,False,False,,,,,41255586,FIRST_HALF,506903,10757,210309.0,0.567145,0.387751,41255587.0,210308.0,0.253771,0.37734,,,Leonardo,Bonucci,506.903,8.448383333333334,17.256428000000003,39.6207,38.56586,40.713855,21.337452519376555,182.93664855280545,Backward,middle,Italy
1893,1893,Pass,Successful,False,False,False,,,,,41255593,FIRST_HALF,509830,10757,210308.0,0.240588,0.378053,41255594.0,210309.0,0.535503,0.381605,,,Giorgio,Chiellini,509.83,8.497166666666667,36.414204,40.068525,16.359984,39.695564999999995,20.05768777725887,1.0654401319034719,Forward,middle,Italy
330,330,Pass,Successful,False,False,False,,,,,41255606,FIRST_HALF,512377,10757,210309.0,0.547078,0.424735,41255607.0,210304.0,0.314842,0.64155,,,Leonardo,Bonucci,512.377,8.539616666666666,21.409256,67.36274999999999,37.20130399999999,44.597175,27.706681236029127,124.74831221775315,Backward,middle,Italy
689,689,Pass,Successful,False,False,False,,,,,41255607,FIRST_HALF,513682,10757,210304.0,0.314842,0.64155,41255608.0,210305.0,0.436439,0.663254,,,Lorenzo,Insigne,513.682,8.561366666666666,29.677852,69.64167,21.409256,67.36274999999999,8.576896651914147,15.408818243999576,Forward,short,Italy
511,511,Pass,Successful,False,False,False,,,,,41255608,FIRST_HALF,514787,10757,210305.0,0.436439,0.663254,41255609.0,210304.0,0.347808,0.634269,,,Ciro,Immobile,514.787,8.579783333333333,23.650944,66.59824499999999,29.677852,69.64167,6.751744646466505,206.79253681958434,Backward,short,Italy
692,692,Pass,Successful,False,False,False,,,,,41255660,FIRST_HALF,516546,10757,210304.0,0.360353,0.63034,41255661.0,210301.0,0.249211,0.600439,,,Lorenzo,Insigne,516.546,8.609100000000002,16.946348,63.046094999999994,24.504004,66.1857,8.183842848586536,202.55899858058234,Backward,short,Italy
1348,1348,Pass,Successful,False,False,False,,,,,41255616,FIRST_HALF,518764,10757,210301.0,0.216892,0.621187,41255617.0,210302.0,0.0537258,0.674144,,,Manuel,Locatelli,518.764,8.646066666666666,3.6533544,70.78511999999999,14.748656,65.224635,12.410669241833311,153.3819530428343,Backward,short,Italy
597,597,Pass,Successful,False,False,False,,,,,41255621,FIRST_HALF,520626,10757,210302.0,0.0377756,0.638153,41255622.0,210301.0,0.155727,0.580068,,,Leonardo,Spinazzola,520.626,8.6771,10.589436000000001,60.907140000000005,2.5687408,67.00606499999999,10.076132077683772,322.7506941317495,Forward,short,Italy
1350,1350,Pass,Successful,False,False,False,,,,,41255625,FIRST_HALF,522721,10757,210301.0,0.185616,0.555763,41255626.0,210306.0,0.747088,0.534261,,,Manuel,Locatelli,522.721,8.712016666666667,50.801984,56.097405,12.621888,58.355115,38.24679051911828,356.61585989595807,Forward,long,Italy
2023,2023,Pass,Successful,False,False,False,,,,,41255631,FIRST_HALF,528265,10757,210306.0,0.778699,0.642163,41255632.0,210304.0,0.403255,0.714793,,,Alessandro,Florenzi,528.265,8.804416666666667,27.421339999999997,75.053265,52.951532,67.427115,26.644865685143998,163.36853429812936,Backward,middle,Italy
694,694,Pass,Successful,False,True,False,,,,,41255651,FIRST_HALF,530921,10757,210304.0,0.46655,0.710112,41255652.0,210305.0,0.325072,0.922854,,,Lorenzo,Insigne,530.921,8.848683333333334,22.104896000000004,96.89967,31.7254,74.56175999999999,24.321519697217038,113.30060601658022,Side,middle,Italy
1667,1667,Pass,Unsuccessful,False,False,False,,,,,41255543,FIRST_HALF,560808,10758,210324.0,0.507731,0.0506878,41255544.0,210326.0,0.474144,0.614865,,,Jiri,Pavlenka,560.808,9.3468,32.241792000000004,64.560825,34.525708,5.322219,59.28261729308425,92.20791770415792,Side,long,Czech
1241,1241,Pass,Successful,False,False,False,,,,,41255686,FIRST_HALF,565475,10757,210303.0,0.600359,0.403188,41255687.0,210306.0,0.822052,0.337799,,,Jorginho,,565.475,9.424583333333334,55.899536,35.468895,40.824411999999995,42.33474,16.564998979154844,335.51348608598653,Forward,middle,Italy
2024,2024,Pass,Successful,False,False,False,,,,,41255687,FIRST_HALF,567534,10757,210306.0,0.822052,0.337799,41255688.0,210307.0,0.560124,0.0491663,,,Alessandro,Florenzi,567.534,9.4589,38.088432,5.1624615,55.899536,35.468895,35.152742953982106,239.55722784912638,Backward,long,Italy
1032,1032,Pass,Successful,False,False,False,,,,,41255690,FIRST_HALF,572164,10757,210307.0,0.570779,0.0667655,41255691.0,210302.0,0.0985618,0.329698,,,Gianluigi,Donnarumma,572.164,9.536066666666668,6.7022024,34.61829,38.812972,7.010377500000001,42.34735359986431,139.3120080855042,Backward,long,Italy
599,599,Pass,Successful,False,False,False,,,,,41255693,FIRST_HALF,578835,10757,210302.0,0.0675811,0.539438,41255694.0,210304.0,0.0211779,0.549203,,,Leonardo,Spinazzola,578.835,9.64725,1.4400971999999999,57.666315,4.5955148,56.640989999999995,3.3178233204941407,161.99888856466123,Backward,short,Italy
696,696,Pass,Successful,False,False,False,,,,,41255705,FIRST_HALF,583250,10757,210304.0,0.169336,0.482514,41255706.0,210308.0,0.210068,0.426065,,,Lorenzo,Insigne,583.25,9.720833333333331,14.284624,44.736825,11.514847999999999,50.66397,6.542377774265329,295.04685197142345,Side,short,Italy
1896,1896,Pass,Successful,False,False,False,,,,,41255706,FIRST_HALF,584261,10757,210308.0,0.210068,0.426065,41255707.0,210304.0,0.086299,0.50762,,,Giorgio,Chiellini,584.261,9.737683333333331,5.868332,53.30009999999999,14.284624,44.736825,12.006816803586572,134.50403357068785,Backward,short,Italy
698,698,Pass,Successful,False,False,False,,,,,41255709,FIRST_HALF,588068,10757,210304.0,0.1579,0.473338,41255710.0,210308.0,0.211552,0.338844,,,Lorenzo,Insigne,588.068,9.801133333333333,14.385536,35.57862,10.737200000000001,49.700489999999995,14.585525971516962,284.485441943633,Side,short,Italy
1352,1352,Pass,Successful,False,False,False,,,,,41255743,FIRST_HALF,635100,10757,210301.0,0.352113,0.415334,41255744.0,210309.0,0.500817,0.344766,,,Manuel,Locatelli,635.1,10.585,34.055555999999996,36.200430000000004,23.943684,43.61007,12.536056807225462,323.76729139625667,Forward,short,Italy
331,331,Pass,Successful,False,False,False,,,,,41255744,FIRST_HALF,636293,10757,210309.0,0.500817,0.344766,41255745.0,210303.0,0.306463,0.331554,,,Leonardo,Bonucci,636.293,10.604883333333332,20.839484,34.81317,34.055555999999996,36.200430000000004,13.288681251982227,185.99225955061917,Backward,short,Italy
1244,1244,Pass,Successful,False,False,False,,,,,41255749,FIRST_HALF,641210,10757,210303.0,0.362057,0.305067,41255750.0,210307.0,0.464508,0.0982838,,,Jorginho,,641.21,10.686833333333334,31.586544,10.319799,24.619876,32.032035,22.802536155917394,287.7895491226668,Side,middle,Italy
1034,1034,Pass,Successful,False,False,False,,,,,41255755,FIRST_HALF,647166,10757,210307.0,0.451503,0.10991,41255756.0,210305.0,0.230306,0.552053,,,Gianluigi,Donnarumma,647.166,10.7861,15.660808000000001,57.965565000000005,30.702204,11.54055,48.80087715788561,107.95197934021814,Side,long,Italy
517,517,Pass,Successful,False,False,False,,,,,41255764,FIRST_HALF,653802,10757,210305.0,0.179771,0.468094,41255765.0,210303.0,0.202528,0.334862,,,Ciro,Immobile,653.802,10.8967,13.771904000000001,35.16051,12.224428,49.14987,14.074689168154867,276.3122855502192,Side,short,Italy
