,eventType,outcome,cross,keyPass,assist,subEventType,bodyPart,xG,eventTypes,eventId,eventPeriod,eventTime,teamId,playerId,x,y,relativeEvent_eventId,relativeEvent_playerId,relativeEvent_x,relativeEvent_y,ballPosition_x,ballPosition_y,playerName,playerLastName,time_sec,time_min
155,Pass,Successful,False,False,False,,,,,41255724,FIRST_HALF,823815,10758,210331.0,0.736665,0.34085,41255725.0,210329.0,0.913652,0.302303,,,Ondrej,Celustka,823.815,13.730250000000002
156,Pass Received,,,,,,,,,41255871,FIRST_HALF,932174,10758,210331.0,0.710332,0.0733951,,,,,,,Ondrej,Celustka,932.174,15.536233333333334
157,Pass,Successful,False,False,False,,,,,41255874,FIRST_HALF,934022,10758,210331.0,0.745628,0.102531,41255875.0,210330.0,0.914711,0.375019,,,Ondrej,Celustka,934.022,15.567033333333335
158,Pass Received,,,,,,,,,41256061,FIRST_HALF,1201117,10758,210331.0,0.926222,0.575658,,,,,,,Ondrej,Celustka,1201.117,20.018616666666667
159,Pass,Successful,False,False,False,,,,,41256062,FIRST_HALF,1202680,10758,210331.0,0.866948,0.58423,41256063.0,210332.0,0.571872,0.489302,,,Ondrej,Celustka,1202.68,20.044666666666668
160,Pass Received,,,,,,,,,41256072,FIRST_HALF,1207206,10758,210331.0,0.771178,0.509845,,,,,,,Ondrej,Celustka,1207.206,20.120099999999997
161,Pass,Successful,False,False,False,,,,,41256074,FIRST_HALF,1208321,10758,210331.0,0.804065,0.520637,41256075.0,210334.0,0.826758,0.621005,,,Ondrej,Celustka,1208.321,20.138683333333333
162,Pass,Successful,False,False,False,,,,,41256146,FIRST_HALF,1231628,10758,210331.0,0.612495,0.675978,41256147.0,210327.0,0.52088,0.681503,,,Ondrej,Celustka,1231.628,20.52713333333333
163,Pass Received,,,,,,,,,41256146,FIRST_HALF,1231628,10758,210331.0,0.612495,0.675978,41256147.0,210327.0,0.52088,0.681503,,,Ondrej,Celustka,1231.628,20.52713333333333
164,Duel,Unsuccessful,,,,Ground,,,,41256262,FIRST_HALF,1295140,10758,210331.0,0.668492,0.731874,,,,,,,Ondrej,Celustka,1295.14,21.58566666666667
165,,,,,,,,,Deflection,41256293,FIRST_HALF,1338536,10758,210331.0,0.620794,0.0630337,,,,,,,Ondrej,Celustka,1338.536,22.308933333333336
166,Pass Received,,,,,,,,,41256328,FIRST_HALF,1401906,10758,210331.0,0.694373,0.310971,,,,,,,Ondrej,Celustka,1401.906,23.365099999999998
167,Pass,Successful,False,False,False,,,,,41256332,FIRST_HALF,1402923,10758,210331.0,0.661247,0.319035,41256333.0,210332.0,0.343538,0.240341,,,Ondrej,Celustka,1402.923,23.38205
168,Pass Received,,,,,,,,,41256500,FIRST_HALF,1466205,10758,210331.0,0.649959,0.302925,,,,,,,Ondrej,Celustka,1466.205,24.43675
169,Pass,Successful,False,False,False,,,,,41256507,FIRST_HALF,1471479,10758,210331.0,0.843205,0.472756,41256508.0,210330.0,0.96432,0.418159,,,Ondrej,Celustka,1471.479,24.52465
170,Clearance,,,,,,,,,41256939,FIRST_HALF,1702494,10758,210331.0,0.51057,0.0613223,,,,,,,Ondrej,Celustka,1702.494,28.3749
171,Duel,Unsuccessful,,,,Aerial,,,,41257282,FIRST_HALF,2018218,10758,210331.0,0.69276,0.468814,,,,,,,Ondrej,Celustka,2018.218,33.636966666666666
172,Tackle,Successful,,,,,,,,41257335,FIRST_HALF,2051695,10758,210331.0,0.62399,0.0150434,,,,,,,Ondrej,Celustka,2051.695,34.19491666666667
173,Intervention,,,,,,,,,41257335,FIRST_HALF,2051695,10758,210331.0,0.62399,0.0150434,,,,,,,Ondrej,Celustka,2051.695,34.19491666666667
174,Pass,Successful,False,False,False,,,,,41257413,FIRST_HALF,2179348,10758,210331.0,0.732409,0.568301,41257414.0,210328.0,0.827135,0.610687,,,Ondrej,Celustka,2179.348,36.322466666666664
175,Recovery,,,,,,,,,41257413,FIRST_HALF,2179348,10758,210331.0,0.732409,0.568301,41257414.0,210328.0,0.827135,0.610687,,,Ondrej,Celustka,2179.348,36.322466666666664
176,Pass Received,,,,,,,,,41257440,FIRST_HALF,2194372,10758,210331.0,0.668205,0.596029,,,,,,,Ondrej,Celustka,2194.372,36.57286666666666
177,Pass,Successful,False,False,False,,,,,41257443,FIRST_HALF,2195547,10758,210331.0,0.71204,0.621382,41257444.0,210330.0,0.985531,0.765415,,,Ondrej,Celustka,2195.547,36.59245
178,Tackle,Successful,,,,,,,,41257502,FIRST_HALF,2236514,10758,210331.0,0.492834,0.043888,,,,,,,Ondrej,Celustka,2236.514,37.27523333333333
179,Intervention,,,,,,,,,41257502,FIRST_HALF,2236514,10758,210331.0,0.492834,0.043888,,,,,,,Ondrej,Celustka,2236.514,37.27523333333333
180,Pass Received,,,,,,,,,41257614,FIRST_HALF,2346959,10758,210331.0,0.691518,0.0575862,,,,,,,Ondrej,Celustka,2346.959,39.11598333333333
181,Pass,Unsuccessful,False,False,False,,,,,41257621,FIRST_HALF,2347989,10758,210331.0,0.719143,0.0592716,41257622.0,,1.0,0.206848,,,Ondrej,Celustka,2347.989,39.13315
182,Pass Received,,,,,,,,,41257786,FIRST_HALF,2563404,10758,210331.0,0.716899,0.277343,,,,,,,Ondrej,Celustka,2563.404,42.7234
183,Pass,Successful,False,False,False,,,,,41257796,FIRST_HALF,2565961,10758,210331.0,0.690252,0.233121,41257797.0,210324.0,0.456166,0.0800346,,,Ondrej,Celustka,2565.961,42.766016666666665
184,Pass Received,,,,,,,,,41257807,FIRST_HALF,2574852,10758,210331.0,0.868208,0.0934071,,,,,,,Ondrej,Celustka,2574.852,42.9142
185,Pass,Successful,False,False,False,,,,,41257809,FIRST_HALF,2575988,10758,210331.0,0.883589,0.111768,41257810.0,210330.0,0.967562,0.2016,,,Ondrej,Celustka,2575.988,42.93313333333333
186,Pass Received,,,,,,,,,41258105,FIRST_HALF,2819702,10758,210331.0,0.664914,0.161271,,,,,,,Ondrej,Celustka,2819.702,46.99503333333334
187,Substitution,,,,,Off,,,,41258709,SECOND_HALF,2700000,10758,210331.0,0.624221,0.252324,,,,,,,Ondrej,Celustka,2700.0,45.0
188,Pass,Unsuccessful,False,False,False,,,,,41254884,FIRST_HALF,6185,10758,210330.0,0.942876,0.415118,41254885.0,,0.637419,0.647984,,,Vladimir,Coufal,6.185,0.10308333333333333
189,Pass Received,,,,,,,,,41254884,FIRST_HALF,6185,10758,210330.0,0.942876,0.415118,41254885.0,,0.637419,0.647984,,,Vladimir,Coufal,6.185,0.10308333333333333
190,Pass,Successful,False,False,False,,,,,41254891,FIRST_HALF,14770,10758,210330.0,0.967406,0.474481,41254892.0,210334.0,0.836761,0.540591,,,Vladimir,Coufal,14.77,0.24616666666666667
191,Recovery,,,,,,,,,41254891,FIRST_HALF,14770,10758,210330.0,0.967406,0.474481,41254892.0,210334.0,0.836761,0.540591,,,Vladimir,Coufal,14.77,0.24616666666666667
192,Pass,Successful,False,False,False,,,,,41254921,FIRST_HALF,39960,10758,210330.0,0.869656,0.3341,41254922.0,210324.0,0.657333,0.0808477,,,Vladimir,Coufal,39.96,0.666
193,Pass Received,,,,,,,,,41254921,FIRST_HALF,39960,10758,210330.0,0.869656,0.3341,41254922.0,210324.0,0.657333,0.0808477,,,Vladimir,Coufal,39.96,0.666
194,Recovery,,,,,,,,,41254935,FIRST_HALF,44837,10758,210330.0,0.93021,0.19281,,,,,,,Vladimir,Coufal,44.837,0.7472833333333334
195,Pass,Successful,False,False,False,,,,,41254941,FIRST_HALF,46286,10758,210330.0,0.932616,0.206411,41254942.0,210327.0,0.803927,0.254696,,,Vladimir,Coufal,46.286,0.7714333333333333
196,Pass Received,,,,,,,,,41255092,FIRST_HALF,163024,10758,210330.0,0.954909,0.72179,,,,,,,Vladimir,Coufal,163.024,2.7170666666666667
197,Pass,Successful,False,False,False,,,,,41255099,FIRST_HALF,165430,10758,210330.0,0.959203,0.724741,41255100.0,210325.0,0.985587,0.827942,,,Vladimir,Coufal,165.43,2.757166666666667
198,Pass Received,,,,,,,,,41255255,FIRST_HALF,318732,10758,210330.0,0.958564,0.673717,,,,,,,Vladimir,Coufal,318.732,5.312200000000001
199,Pass,Successful,False,False,False,,,,,41255258,FIRST_HALF,319354,10758,210330.0,0.990495,0.688875,41255259.0,210325.0,0.874719,0.73722,,,Vladimir,Coufal,319.354,5.322566666666666
200,Pass Received,,,,,,,,,41255292,FIRST_HALF,347420,10758,210330.0,0.95511,0.759948,,,,,,,Vladimir,Coufal,347.42,5.790333333333334
201,Pass,Successful,False,False,False,,,,,41255295,FIRST_HALF,352070,10758,210330.0,0.854562,0.767661,41255296.0,210327.0,0.71384,0.738964,,,Vladimir,Coufal,352.07,5.8678333333333335
202,Pass Received,,,,,,,,,41255304,FIRST_HALF,357223,10758,210330.0,0.949262,0.698981,,,,,,,Vladimir,Coufal,357.223,5.953716666666667
203,Pass,Successful,False,False,False,,,,,41255349,FIRST_HALF,359549,10758,210330.0,0.892924,0.678031,41255350.0,210329.0,0.578257,0.612055,,,Vladimir,Coufal,359.549,5.992483333333333
204,Pass,Successful,True,True,False,,,,,41255335,FIRST_HALF,377342,10758,210330.0,0.875734,0.826261,41255336.0,210326.0,0.581313,0.906291,,,Vladimir,Coufal,377.342,6.289033333333333
205,Pass Received,,,,,,,,,41255335,FIRST_HALF,377342,10758,210330.0,0.875734,0.826261,41255336.0,210326.0,0.581313,0.906291,,,Vladimir,Coufal,377.342,6.289033333333333
206,Pass Received,,,,,,,,,41255390,FIRST_HALF,432187,10758,210330.0,0.364777,0.38918,,,,,,,Vladimir,Coufal,432.187,7.203116666666667
207,Pass,Successful,False,False,False,,,,,41255394,FIRST_HALF,433710,10758,210330.0,0.387058,0.346324,41255395.0,210324.0,0.404769,0.222261,,,Vladimir,Coufal,433.71,7.2284999999999995
208,Duel,Unsuccessful,,,,Ground,,,,41255416,FIRST_HALF,443813,10758,210330.0,0.393115,0.157282,,,,,,,Vladimir,Coufal,443.813,7.396883333333333
209,Tackle,Unsuccessful,,,,,,,,41255416,FIRST_HALF,443813,10758,210330.0,0.393115,0.157282,,,,,,,Vladimir,Coufal,443.813,7.396883333333333
210,Duel,Successful,,,,Ground,,,,41255474,FIRST_HALF,471617,10758,210330.0,0.666138,0.161977,,,,,,,Vladimir,Coufal,471.617,7.860283333333333
211,Recovery,,,,,,,,,41255474,FIRST_HALF,471617,10758,210330.0,0.666138,0.161977,,,,,,,Vladimir,Coufal,471.617,7.860283333333333
212,Pass,Successful,False,True,False,,,,,41255875,FIRST_HALF,935869,10758,210330.0,0.914711,0.375019,41255876.0,210326.0,0.695853,0.647949,,,Vladimir,Coufal,935.869,15.597816666666667
213,Pass Received,,,,,,,,,41255875,FIRST_HALF,935869,10758,210330.0,0.914711,0.375019,41255876.0,210326.0,0.695853,0.647949,,,Vladimir,Coufal,935.869,15.597816666666667
214,Pass,Successful,False,False,False,,,,,41256060,FIRST_HALF,1199814,10758,210330.0,1.0,0.749297,41256061.0,210331.0,0.926222,0.575658,,,Vladimir,Coufal,1199.814,19.9969
215,Set Piece,,,,,Throw-In,,,,41256060,FIRST_HALF,1199814,10758,210330.0,1.0,0.749297,41256061.0,210331.0,0.926222,0.575658,,,Vladimir,Coufal,1199.814,19.9969
216,Pass Received,,,,,,,,,41256155,FIRST_HALF,1236545,10758,210330.0,0.933162,0.798132,,,,,,,Vladimir,Coufal,1236.545,20.609083333333334
217,Pass,Unsuccessful,False,False,False,,,,,41256161,FIRST_HALF,1238277,10758,210330.0,0.928584,0.799654,41256162.0,210325.0,0.913707,0.959204,,,Vladimir,Coufal,1238.277,20.63795
218,Pass Received,,,,,,,,,41256213,FIRST_HALF,1288999,10758,210330.0,0.868419,0.78135,,,,,,,Vladimir,Coufal,1288.999,21.483316666666667
219,Pass,Successful,False,True,False,,,,,41256234,FIRST_HALF,1289620,10758,210330.0,0.845604,0.82819,41256235.0,210334.0,0.758871,0.812388,,,Vladimir,Coufal,1289.62,21.493666666666666
220,Block,,,,,,,,,41256442,FIRST_HALF,1431066,10758,210330.0,0.602375,0.202964,,,,,,,Vladimir,Coufal,1431.066,23.8511
221,Pass Received,,,,,,,,,41256508,FIRST_HALF,1472512,10758,210330.0,0.96432,0.418159,,,,,,,Vladimir,Coufal,1472.512,24.541866666666667
222,Pass,Successful,False,False,False,,,,,41256522,FIRST_HALF,1473762,10758,210330.0,0.952585,0.419416,41256523.0,210329.0,0.588077,0.290483,,,Vladimir,Coufal,1473.762,24.5627
223,Recovery,,,,,,,,,41256669,FIRST_HALF,1559571,10758,210330.0,0.369074,0.506959,,,,,,,Vladimir,Coufal,1559.571,25.992849999999997
224,Pass,Unsuccessful,False,False,False,,,,,41256675,FIRST_HALF,1560581,10758,210330.0,0.342604,0.523308,41256676.0,,0.158201,0.603731,,,Vladimir,Coufal,1560.581,26.00968333333333
225,Recovery,,,,,,,,,41256697,FIRST_HALF,1563702,10758,210330.0,0.395027,0.47982,,,,,,,Vladimir,Coufal,1563.702,26.0617
226,Pass,Successful,False,False,False,,,,,41256708,FIRST_HALF,1567299,10758,210330.0,0.36326,0.434956,41256709.0,210333.0,0.143873,0.441904,,,Vladimir,Coufal,1567.299,26.12165
227,Pass,Successful,False,False,False,,,,,41256800,FIRST_HALF,1616798,10758,210330.0,0.930638,0.806877,41256801.0,210327.0,0.791681,0.754359,,,Vladimir,Coufal,1616.798,26.946633333333335
228,Recovery,,,,,,,,,41256800,FIRST_HALF,1616798,10758,210330.0,0.930638,0.806877,41256801.0,210327.0,0.791681,0.754359,,,Vladimir,Coufal,1616.798,26.946633333333335
229,Block,,,,,,,,,41256928,FIRST_HALF,1696846,10758,210330.0,0.651257,0.0678099,,,,,,,Vladimir,Coufal,1696.846,28.28076666666667
230,Duel,Successful,,,,Ground,,,,41257181,FIRST_HALF,1873729,10758,210330.0,0.895755,0.146002,,,,,,,Vladimir,Coufal,1873.729,31.228816666666667
231,Intervention,,,,,,,,,41257181,FIRST_HALF,1873729,10758,210330.0,0.895755,0.146002,,,,,,,Vladimir,Coufal,1873.729,31.228816666666667
232,Recovery,,,,,,,,,41257368,FIRST_HALF,2130325,10758,210330.0,0.790447,0.256209,,,,,,,Vladimir,Coufal,2130.325,35.50541666666666
233,Pass,Successful,False,False,False,,,,,41257373,FIRST_HALF,2137840,10758,210330.0,0.660906,0.391366,41257374.0,210328.0,0.873623,0.393183,,,Vladimir,Coufal,2137.84,35.63066666666667
234,Pass Received,,,,,,,,,41257444,FIRST_HALF,2196650,10758,210330.0,0.985531,0.765415,,,,,,,Vladimir,Coufal,2196.65,36.61083333333333
235,Pass,Successful,False,False,False,,,,,41257446,FIRST_HALF,2197755,10758,210330.0,0.976225,0.775833,41257447.0,210328.0,0.833812,0.858491,,,Vladimir,Coufal,2197.755,36.62925
236,Pass,Unsuccessful,True,False,False,,,,,41257465,FIRST_HALF,2209760,10758,210330.0,0.919257,0.95866,41257466.0,,0.860978,0.960096,,,Vladimir,Coufal,2209.76,36.82933333333334
237,Pass Received,,,,,,,,,41257465,FIRST_HALF,2209760,10758,210330.0,0.919257,0.95866,41257466.0,,0.860978,0.960096,,,Vladimir,Coufal,2209.76,36.82933333333334
238,Block,,,,,,,,,41257561,FIRST_HALF,2286280,10758,210330.0,0.637696,0.0841277,,,,,,,Vladimir,Coufal,2286.28,38.10466666666667
239,Pass Received,,,,,,,,,41257571,FIRST_HALF,2294883,10758,210330.0,0.898264,0.291814,,,,,,,Vladimir,Coufal,2294.883,38.24805
240,Pass,Successful,False,False,False,,,,,41257574,FIRST_HALF,2297077,10758,210330.0,0.799534,0.266097,41257575.0,210324.0,0.525696,0.066328,,,Vladimir,Coufal,2297.077,38.28461666666667
241,Pass,Successful,False,False,False,,,,,41257785,FIRST_HALF,2562197,10758,210330.0,0.88114,0.38911,41257786.0,210331.0,0.716899,0.277343,,,Vladimir,Coufal,2562.197,42.70328333333334
242,Pass Received,,,,,,,,,41257785,FIRST_HALF,2562197,10758,210330.0,0.88114,0.38911,41257786.0,210331.0,0.716899,0.277343,,,Vladimir,Coufal,2562.197,42.70328333333334
243,Pass Received,,,,,,,,,41257810,FIRST_HALF,2576970,10758,210330.0,0.967562,0.2016,,,,,,,Vladimir,Coufal,2576.97,42.94949999999999
244,Duel,Successful,,,,Ground,,,,41257816,FIRST_HALF,2577786,10758,210330.0,0.961374,0.199277,,,,,,,Vladimir,Coufal,2577.786,42.963100000000004
245,Duel,Unsuccessful,,,,Ground,,,,41257821,FIRST_HALF,2578883,10758,210330.0,0.918277,0.172074,,,,,,,Vladimir,Coufal,2578.883,42.98138333333333
246,Pass Received,,,,,,,,,41257889,FIRST_HALF,2626714,10758,210330.0,0.905637,0.402985,,,,,,,Vladimir,Coufal,2626.714,43.77856666666666
247,Pass,Successful,False,False,False,,,,,41257894,FIRST_HALF,2628045,10758,210330.0,0.87271,0.378143,41257895.0,210327.0,0.676169,0.425224,,,Vladimir,Coufal,2628.045,43.80075
248,Pass Received,,,,,,,,,41257899,FIRST_HALF,2631233,10758,210330.0,0.911469,0.366258,,,,,,,Vladimir,Coufal,2631.233,43.853883333333336
249,Pass,Successful,False,False,False,,,,,41257907,FIRST_HALF,2640331,10758,210330.0,0.844125,0.343962,41257908.0,210332.0,0.487033,0.225412,,,Vladimir,Coufal,2640.331,44.00551666666667
250,Recovery,,,,,,,,,41258060,FIRST_HALF,2778177,10758,210330.0,0.81453,0.354068,,,,,,,Vladimir,Coufal,2778.177,46.30295
251,Pass,Successful,False,False,False,,,,,41258065,FIRST_HALF,2782319,10758,210330.0,0.710316,0.202611,41258066.0,210332.0,0.443515,0.200216,,,Vladimir,Coufal,2782.319,46.37198333333333
252,Duel,Successful,,,,Ground,,,,41258899,SECOND_HALF,2717231,10758,210330.0,0.944424,0.435439,,,,,,,Vladimir,Coufal,2717.231,45.28718333333334
253,Intervention,,,,,,,,,41258899,SECOND_HALF,2717231,10758,210330.0,0.944424,0.435439,,,,,,,Vladimir,Coufal,2717.231,45.28718333333334
254,Recovery,,,,,,,,,41259006,SECOND_HALF,2792074,10758,210330.0,0.378327,0.211611,,,,,,,Vladimir,Coufal,2792.074,46.53456666666667
255,Pass,Unsuccessful,False,False,False,,,,,41259009,SECOND_HALF,2794022,10758,210330.0,0.187942,0.190703,41259010.0,,0.0405373,0.526579,,,Vladimir,Coufal,2794.022,46.567033333333335
256,Tackle,Successful,,,,,,,,41259144,SECOND_HALF,2894355,10758,210330.0,0.654794,0.0109492,,,,,,,Vladimir,Coufal,2894.355,48.23925
257,Intervention,,,,,,,,,41259144,SECOND_HALF,2894355,10758,210330.0,0.654794,0.0109492,,,,,,,Vladimir,Coufal,2894.355,48.23925
258,Pass,Successful,False,False,False,,,,,41259282,SECOND_HALF,3044057,10758,210330.0,1.0,0.143662,41259283.0,210338.0,0.838835,0.217273,,,Vladimir,Coufal,3044.057,50.73428333333333
259,Set Piece,,,,,Throw-In,,,,41259282,SECOND_HALF,3044057,10758,210330.0,1.0,0.143662,41259283.0,210338.0,0.838835,0.217273,,,Vladimir,Coufal,3044.057,50.73428333333333
260,Pass Received,,,,,,,,,41259331,SECOND_HALF,3078273,10758,210330.0,0.690441,0.131982,,,,,,,Vladimir,Coufal,3078.273,51.30455
261,Pass,Successful,False,False,False,,,,,41259351,SECOND_HALF,3102021,10758,210330.0,1.0,0.139584,41259352.0,210329.0,0.965684,0.199171,,,Vladimir,Coufal,3102.021,51.70035
262,Set Piece,,,,,Throw-In,,,,41259351,SECOND_HALF,3102021,10758,210330.0,1.0,0.139584,41259352.0,210329.0,0.965684,0.199171,,,Vladimir,Coufal,3102.021,51.70035
263,Pass,Unsuccessful,False,False,False,,,,,41259353,SECOND_HALF,3103681,10758,210330.0,0.973387,0.142263,41259354.0,,0.731613,0.454406,,,Vladimir,Coufal,3103.681,51.72801666666667
264,Pass Received,,,,,,,,,41259353,SECOND_HALF,3103681,10758,210330.0,0.973387,0.142263,41259354.0,,0.731613,0.454406,,,Vladimir,Coufal,3103.681,51.72801666666667
265,Pass Received,,,,,,,,,41260287,SECOND_HALF,3626518,10758,210330.0,0.771414,0.368759,,,,,,,Vladimir,Coufal,3626.518,60.441966666666666
266,Foul Won,,,,,,,,,41260287,SECOND_HALF,3626518,10758,210330.0,0.771414,0.368759,,,,,,,Vladimir,Coufal,3626.518,60.441966666666666
267,Pass,Successful,False,False,False,,,,,41260605,SECOND_HALF,3716844,10758,210330.0,1.0,0.513826,41260606.0,210335.0,0.439746,0.358085,,,Vladimir,Coufal,3716.844,61.9474
268,Set Piece,,,,,Throw-In,,,,41260605,SECOND_HALF,3716844,10758,210330.0,1.0,0.513826,41260606.0,210335.0,0.439746,0.358085,,,Vladimir,Coufal,3716.844,61.9474
269,Duel,Unsuccessful,,,,Aerial,,,,41260619,SECOND_HALF,3729374,10758,210330.0,0.904459,0.53418,,,,,,,Vladimir,Coufal,3729.374,62.15623333333333
270,Pass,Successful,False,False,False,,,,,41260622,SECOND_HALF,3740527,10758,210330.0,1.0,0.479458,41260623.0,210332.0,0.865942,0.390996,,,Vladimir,Coufal,3740.527,62.34211666666667
271,Set Piece,,,,,Throw-In,,,,41260622,SECOND_HALF,3740527,10758,210330.0,1.0,0.479458,41260623.0,210332.0,0.865942,0.390996,,,Vladimir,Coufal,3740.527,62.34211666666667
272,Duel,Successful,,,,Ground,,,,41262537,SECOND_HALF,4484112,10758,210330.0,0.757694,0.177281,,,,,,,Vladimir,Coufal,4484.112,74.7352
273,Intervention,,,,,,,,,41262537,SECOND_HALF,4484112,10758,210330.0,0.757694,0.177281,,,,,,,Vladimir,Coufal,4484.112,74.7352
274,Pass,Unsuccessful,False,False,False,,,,,41262575,SECOND_HALF,4661029,10758,210330.0,0.993082,0.537477,41262576.0,210336.0,0.921097,0.68022,,,Vladimir,Coufal,4661.029,77.68381666666667
275,Pass Received,,,,,,,,,41262575,SECOND_HALF,4661029,10758,210330.0,0.993082,0.537477,41262576.0,210336.0,0.921097,0.68022,,,Vladimir,Coufal,4661.029,77.68381666666667
276,Duel,Unsuccessful,,,,Ground,,,,41262602,SECOND_HALF,4669732,10758,210330.0,0.981123,0.468623,,,,,,,Vladimir,Coufal,4669.732,77.82886666666667
277,Tackle,Unsuccessful,,,,,,,,41262602,SECOND_HALF,4669732,10758,210330.0,0.981123,0.468623,,,,,,,Vladimir,Coufal,4669.732,77.82886666666667
278,Pass,Successful,False,False,False,,,,,41262666,SECOND_HALF,4764733,10758,210330.0,0.948747,0.442416,41262667.0,210332.0,0.872697,0.335529,,,Vladimir,Coufal,4764.733,79.41221666666667
279,Recovery,,,,,,,,,41262666,SECOND_HALF,4764733,10758,210330.0,0.948747,0.442416,41262667.0,210332.0,0.872697,0.335529,,,Vladimir,Coufal,4764.733,79.41221666666667
280,Duel,Successful,,,,Ground,,,,41262693,SECOND_HALF,4780268,10758,210330.0,0.862272,0.47395,,,,,,,Vladimir,Coufal,4780.268,79.67113333333333
281,Recovery,,,,,,,,,41262693,SECOND_HALF,4780268,10758,210330.0,0.862272,0.47395,,,,,,,Vladimir,Coufal,4780.268,79.67113333333333
282,Foul Won,,,,,,,,,41262698,SECOND_HALF,4786226,10758,210330.0,0.844844,0.713408,,,,,,,Vladimir,Coufal,4786.226,79.77043333333333
283,Pass,Unsuccessful,True,False,False,,,,,41262715,SECOND_HALF,4838652,10758,210330.0,0.811923,0.733404,41262716.0,,0.00127374,0.975626,,,Vladimir,Coufal,4838.652,80.6442
284,Set Piece,,,,,Freekick,,,,41262715,SECOND_HALF,4838652,10758,210330.0,0.811923,0.733404,41262716.0,,0.00127374,0.975626,,,Vladimir,Coufal,4838.652,80.6442
285,Pass,Successful,False,False,False,,,,,41262903,SECOND_HALF,4999878,10758,210330.0,0.894997,0.435585,41262904.0,210332.0,0.811716,0.407643,,,Vladimir,Coufal,4999.878,83.3313
286,Recovery,,,,,,,,,41262903,SECOND_HALF,4999878,10758,210330.0,0.894997,0.435585,41262904.0,210332.0,0.811716,0.407643,,,Vladimir,Coufal,4999.878,83.3313
