,eventId,teamId_x,eventPeriod_x,startTime,endTime,eventType,outcome,cross,keyPass,assist,subEventType,bodyPart,xG,eventTypes,eventPeriod_y,eventTime,teamId_y,playerId,x,y,relativeEvent_eventId,relativeEvent_playerId,relativeEvent_x,relativeEvent_y,ballPosition_x,ballPosition_y,playerName,playerLastName,time_sec,time_min
739,41257890,10757,FIRST_HALF,1680390,1696642,Pass,Successful,False,False,False,,,,,FIRST_HALF,1680390,10757,210306.0,1.0,0.50132,41257891.0,210311.0,0.922896,0.522333,,,Alessandro,Florenzi,1680.39,28.006500000000003
740,41257890,10757,FIRST_HALF,1680390,1696642,Set Piece,,,,,Throw-In,,,,FIRST_HALF,1680390,10757,210306.0,1.0,0.50132,41257891.0,210311.0,0.922896,0.522333,,,Alessandro,Florenzi,1680.39,28.006500000000003
741,41257891,10757,FIRST_HALF,1680390,1696642,Pass,Successful,False,False,False,,,,,FIRST_HALF,1681163,10757,210311.0,0.922896,0.522333,41257892.0,210306.0,0.927141,0.467333,,,Nicolo,Barella,1681.163,28.019383333333334
743,41257892,10757,FIRST_HALF,1680390,1696642,Pass,Successful,False,False,False,,,,,FIRST_HALF,1682471,10757,210306.0,0.927141,0.467333,41257893.0,210302.0,0.255358,0.541145,,,Alessandro,Florenzi,1682.471,28.041183333333333
744,41257892,10757,FIRST_HALF,1680390,1696642,Duel,Successful,,,,Ground,,,,FIRST_HALF,1682471,10757,210306.0,0.927141,0.467333,41257893.0,210302.0,0.255358,0.541145,,,Alessandro,Florenzi,1682.471,28.041183333333333
747,41257885,10757,FIRST_HALF,1680390,1696642,Pass,Successful,False,True,False,,,,,FIRST_HALF,1688402,10757,210302.0,0.152931,0.622611,41257886.0,210304.0,0.0689952,0.73044,,,Leonardo,Spinazzola,1688.402,28.140033333333335
749,41257874,10757,FIRST_HALF,1680390,1696642,Take-On,Successful,,,,,,,,FIRST_HALF,1693151,10757,210304.0,0.228668,0.838797,,,,,,,Lorenzo,Insigne,1693.151,28.219183333333334
750,41257882,10757,FIRST_HALF,1680390,1696642,Shot,Blocked,,,,,Right Foot,0.11046152630661263,,FIRST_HALF,1696642,10757,210304.0,0.324379,0.927832,,,,,,,Lorenzo,Insigne,1696.642,28.27736666666667
751,41257901,10757,FIRST_HALF,1698524,1702494,Recovery,,,,,,,,,FIRST_HALF,1698524,10757,210306.0,0.651587,0.791303,,,,,,,Alessandro,Florenzi,1698.524,28.308733333333333
752,41257911,10757,FIRST_HALF,1698524,1702494,Pass,Successful,False,False,False,,,,,FIRST_HALF,1699651,10757,210306.0,0.671982,0.814678,41257912.0,210311.0,0.793503,0.912375,,,Alessandro,Florenzi,1699.651,28.327516666666668
753,41257912,10757,FIRST_HALF,1698524,1702494,Pass,Unsuccessful,True,False,False,,,,,FIRST_HALF,1701379,10757,210311.0,0.793503,0.912375,41257913.0,,0.499726,0.94326,,,Nicolo,Barella,1701.379,28.356316666666665
756,41256939,10757,FIRST_HALF,1698524,1702494,Clearance,,,,,,,,,FIRST_HALF,1702494,10758,210331.0,0.51057,0.0613223,,,,,,,Ondrej,Celustka,1702.494,28.3749
757,41257916,10757,FIRST_HALF,1707109,1721112,Recovery,,,,,,,,,FIRST_HALF,1707109,10757,210301.0,0.100126,0.679838,,,,,,,Manuel,Locatelli,1707.109,28.451816666666666
758,41257923,10757,FIRST_HALF,1707109,1721112,Pass,Successful,False,False,False,,,,,FIRST_HALF,1708072,10757,210301.0,0.107962,0.675427,41257924.0,210304.0,0.168785,0.725403,,,Manuel,Locatelli,1708.072,28.467866666666666
760,41257928,10757,FIRST_HALF,1707109,1721112,Pass,Successful,False,False,False,,,,,FIRST_HALF,1710056,10757,210304.0,0.17324,0.677458,41257929.0,210308.0,0.221914,0.531866,,,Lorenzo,Insigne,1710.056,28.500933333333332
761,41257929,10757,FIRST_HALF,1707109,1721112,Pass,Successful,False,False,False,,,,,FIRST_HALF,1711116,10757,210308.0,0.221914,0.531866,41257930.0,210309.0,0.588079,0.525391,,,Giorgio,Chiellini,1711.116,28.5186
764,41257947,10757,FIRST_HALF,1707109,1721112,Pass,Unsuccessful,False,False,False,,,,,FIRST_HALF,1714962,10757,210309.0,0.646631,0.577064,41257948.0,210302.0,0.0281656,0.967127,,,Leonardo,Bonucci,1714.962,28.5827
765,41256954,10757,FIRST_HALF,1707109,1721112,Duel,Successful,,,,Ground,,,,FIRST_HALF,1721112,10758,210325.0,0.987928,0.0334291,,,,,,,Lukas,Masopust,1721.112,28.685200000000002
766,41256954,10757,FIRST_HALF,1707109,1721112,Intervention,,,,,,,,,FIRST_HALF,1721112,10758,210325.0,0.987928,0.0334291,,,,,,,Lukas,Masopust,1721.112,28.685200000000002
767,41257977,10757,FIRST_HALF,1739134,1743328,Pass,Successful,False,False,False,,,,,FIRST_HALF,1739134,10757,210302.0,0.0,0.915459,41257978.0,210301.0,0.0520061,0.869989,,,Leonardo,Spinazzola,1739.134,28.985566666666667
768,41257977,10757,FIRST_HALF,1739134,1743328,Set Piece,,,,,Throw-In,,,,FIRST_HALF,1739134,10757,210302.0,0.0,0.915459,41257978.0,210301.0,0.0520061,0.869989,,,Leonardo,Spinazzola,1739.134,28.985566666666667
769,41257978,10757,FIRST_HALF,1739134,1743328,Pass,Successful,False,False,False,,,,,FIRST_HALF,1739980,10757,210301.0,0.0520061,0.869989,41257979.0,210311.0,0.207715,0.902924,,,Manuel,Locatelli,1739.98,28.999666666666666
771,41257979,10757,FIRST_HALF,1739134,1743328,Pass,Successful,False,False,False,,,,,FIRST_HALF,1741713,10757,210311.0,0.207715,0.902924,41257980.0,210304.0,0.227881,0.861156,,,Nicolo,Barella,1741.713,29.02855
774,41257987,10757,FIRST_HALF,1739134,1743328,Pass,Unsuccessful,True,False,False,,,,,FIRST_HALF,1743328,10757,210304.0,0.259952,0.853104,41257988.0,,0.822346,1.0,,,Lorenzo,Insigne,1743.328,29.055466666666668
775,41256979,10758,FIRST_HALF,1767405,1767405,Pass,Unsuccessful,False,False,False,,,,,FIRST_HALF,1767405,10758,210324.0,0.503003,0.0506507,41256980.0,,0.651045,0.629667,,,Jiri,Pavlenka,1767.405,29.45675
776,41256979,10758,FIRST_HALF,1767405,1767405,Set Piece,,,,,Goal Kick,,,,FIRST_HALF,1767405,10758,210324.0,0.503003,0.0506507,41256980.0,,0.651045,0.629667,,,Jiri,Pavlenka,1767.405,29.45675
777,41258021,10757,FIRST_HALF,1770813,1799860,Pass,Successful,False,False,False,,,,,FIRST_HALF,1770813,10757,210308.0,0.36055,0.367232,41258022.0,210302.0,0.0829547,0.458814,,,Giorgio,Chiellini,1770.813,29.513550000000002
778,41258021,10757,FIRST_HALF,1770813,1799860,Recovery,,,,,,,,,FIRST_HALF,1770813,10757,210308.0,0.36055,0.367232,41258022.0,210302.0,0.0829547,0.458814,,,Giorgio,Chiellini,1770.813,29.513550000000002
780,41258024,10757,FIRST_HALF,1770813,1799860,Pass,Successful,False,False,False,,,,,FIRST_HALF,1774940,10757,210302.0,0.0884318,0.457688,41258025.0,210303.0,0.296698,0.400626,,,Leonardo,Spinazzola,1774.94,29.582333333333334
782,41258033,10757,FIRST_HALF,1770813,1799860,Pass,Successful,False,False,False,,,,,FIRST_HALF,1778561,10757,210303.0,0.378561,0.314894,41258034.0,210309.0,0.655926,0.238544,,,Jorginho,,1778.561,29.64268333333333
784,41258040,10757,FIRST_HALF,1770813,1799860,Pass,Successful,False,False,False,,,,,FIRST_HALF,1780994,10757,210309.0,0.694065,0.252966,41258041.0,210306.0,0.930926,0.419083,,,Leonardo,Bonucci,1780.994,29.68323333333333
786,41258050,10757,FIRST_HALF,1770813,1799860,Pass,Successful,False,False,False,,,,,FIRST_HALF,1784358,10757,210306.0,0.903268,0.476635,41258051.0,210311.0,0.790514,0.469638,,,Alessandro,Florenzi,1784.358,29.7393
788,41258054,10757,FIRST_HALF,1770813,1799860,Pass,Successful,False,False,False,,,,,FIRST_HALF,1786158,10757,210311.0,0.778711,0.489369,41258055.0,210303.0,0.622715,0.424935,,,Nicolo,Barella,1786.158,29.769299999999998
789,41258055,10757,FIRST_HALF,1770813,1799860,Pass,Successful,False,False,False,,,,,FIRST_HALF,1787116,10757,210303.0,0.622715,0.424935,41258056.0,210309.0,0.736821,0.382181,,,Jorginho,,1787.116,29.785266666666665
792,41258067,10757,FIRST_HALF,1770813,1799860,Pass,Successful,False,False,False,,,,,FIRST_HALF,1789788,10757,210309.0,0.708906,0.396091,41258068.0,210301.0,0.359671,0.510147,,,Leonardo,Bonucci,1789.788,29.8298
794,41258071,10757,FIRST_HALF,1770813,1799860,Pass,Successful,False,False,False,,,,,FIRST_HALF,1792902,10757,210301.0,0.330415,0.52209,41258072.0,210304.0,0.333131,0.604512,,,Manuel,Locatelli,1792.902,29.881700000000002
796,41258080,10757,FIRST_HALF,1770813,1799860,Pass,Successful,False,False,False,,,,,FIRST_HALF,1795364,10757,210304.0,0.412941,0.587373,41258081.0,210306.0,0.900799,0.655457,,,Lorenzo,Insigne,1795.364,29.922733333333333
798,41258089,10757,FIRST_HALF,1770813,1799860,Pass,Unsuccessful,True,False,False,,,,,FIRST_HALF,1799860,10757,210306.0,0.899484,0.753205,41258090.0,,0.0531232,0.919562,,,Alessandro,Florenzi,1799.86,29.997666666666664
799,41257021,10758,FIRST_HALF,1805688,1809823,Recovery,,,,,,,,,FIRST_HALF,1805590,10758,210325.0,0.997274,0.0720576,,,,,,,Lukas,Masopust,1805.59,30.093166666666665
800,41257029,10758,FIRST_HALF,1805688,1809823,Pass,Unsuccessful,False,False,False,,,,,FIRST_HALF,1807389,10758,210325.0,0.997886,0.0836515,41257030.0,210334.0,0.770403,0.432463,,,Lukas,Masopust,1807.389,30.12315
801,41258126,10758,FIRST_HALF,1805688,1809823,Pass,Successful,False,False,False,,,,,FIRST_HALF,1809823,10757,210308.0,0.220049,0.572104,41258127.0,210304.0,0.191855,0.699766,,,Giorgio,Chiellini,1809.823,30.16371666666667
802,41258126,10758,FIRST_HALF,1805688,1809823,Duel,Successful,,,,Aerial,,,,FIRST_HALF,1809823,10757,210308.0,0.220049,0.572104,41258127.0,210304.0,0.191855,0.699766,,,Giorgio,Chiellini,1809.823,30.16371666666667
803,41258126,10758,FIRST_HALF,1805688,1809823,Interception,,,,,,,,,FIRST_HALF,1809823,10757,210308.0,0.220049,0.572104,41258127.0,210304.0,0.191855,0.699766,,,Giorgio,Chiellini,1809.823,30.16371666666667
804,41258126,10757,FIRST_HALF,1809823,1813268,Pass,Successful,False,False,False,,,,,FIRST_HALF,1809823,10757,210308.0,0.220049,0.572104,41258127.0,210304.0,0.191855,0.699766,,,Giorgio,Chiellini,1809.823,30.16371666666667
805,41258126,10757,FIRST_HALF,1809823,1813268,Duel,Successful,,,,Aerial,,,,FIRST_HALF,1809823,10757,210308.0,0.220049,0.572104,41258127.0,210304.0,0.191855,0.699766,,,Giorgio,Chiellini,1809.823,30.16371666666667
806,41258126,10757,FIRST_HALF,1809823,1813268,Interception,,,,,,,,,FIRST_HALF,1809823,10757,210308.0,0.220049,0.572104,41258127.0,210304.0,0.191855,0.699766,,,Giorgio,Chiellini,1809.823,30.16371666666667
807,41258127,10757,FIRST_HALF,1809823,1813268,Pass,Unsuccessful,False,False,False,,,,,FIRST_HALF,1811512,10757,210304.0,0.191855,0.699766,41258128.0,210303.0,0.261905,0.663333,,,Lorenzo,Insigne,1811.512,30.191866666666666
809,41257043,10757,FIRST_HALF,1809823,1813268,Duel,Successful,,,,Ground,,,,FIRST_HALF,1813268,10758,210327.0,0.730887,0.33757,,,,,,,Alex,Kral,1813.268,30.221133333333334
810,41257043,10757,FIRST_HALF,1809823,1813268,Intervention,,,,,,,,,FIRST_HALF,1813268,10758,210327.0,0.730887,0.33757,,,,,,,Alex,Kral,1813.268,30.221133333333334
811,41258137,10757,FIRST_HALF,1815616,1831564,Duel,Successful,,,,Aerial,,,,FIRST_HALF,1815616,10757,210311.0,0.426923,0.627984,,,,,,,Nicolo,Barella,1815.616,30.260266666666666
812,41258137,10757,FIRST_HALF,1815616,1831564,Recovery,,,,,,,,,FIRST_HALF,1815616,10757,210311.0,0.426923,0.627984,,,,,,,Nicolo,Barella,1815.616,30.260266666666666
813,41258144,10757,FIRST_HALF,1815616,1831564,Pass,Successful,False,False,False,,,,,FIRST_HALF,1817895,10757,210311.0,0.415284,0.566905,41258145.0,210309.0,0.676683,0.350575,,,Nicolo,Barella,1817.895,30.29825
815,41258151,10757,FIRST_HALF,1815616,1831564,Pass,Successful,False,False,False,,,,,FIRST_HALF,1825046,10757,210309.0,0.644036,0.297744,41258152.0,210308.0,0.25126,0.347096,,,Leonardo,Bonucci,1825.046,30.417433333333335
817,41258167,10757,FIRST_HALF,1815616,1831564,Pass,Successful,False,False,False,,,,,FIRST_HALF,1829832,10757,210308.0,0.208102,0.425854,41258168.0,210305.0,0.312563,0.658182,,,Giorgio,Chiellini,1829.832,30.497200000000003
818,41258168,10757,FIRST_HALF,1815616,1831564,Pass,Unsuccessful,False,False,False,,,,,FIRST_HALF,1831564,10757,210305.0,0.312563,0.658182,41258169.0,,0.294144,0.541209,,,Ciro,Immobile,1831.564,30.52606666666667
819,41258168,10757,FIRST_HALF,1815616,1831564,Duel,Successful,,,,Aerial,,,,FIRST_HALF,1831564,10757,210305.0,0.312563,0.658182,41258169.0,,0.294144,0.541209,,,Ciro,Immobile,1831.564,30.52606666666667
821,41257080,10758,FIRST_HALF,1834716,1845212,Pass,Successful,False,False,False,,,,,FIRST_HALF,1834555,10758,210325.0,0.70884,0.456213,41257081.0,210329.0,0.541587,0.429291,,,Lukas,Masopust,1834.555,30.575916666666668
822,41257080,10758,FIRST_HALF,1834716,1845212,Recovery,,,,,,,,,FIRST_HALF,1834555,10758,210325.0,0.70884,0.456213,41257081.0,210329.0,0.541587,0.429291,,,Lukas,Masopust,1834.555,30.575916666666668
824,41257088,10758,FIRST_HALF,1834716,1845212,Pass,Successful,False,False,False,,,,,FIRST_HALF,1838400,10758,210329.0,0.435905,0.411805,41257089.0,210332.0,0.431094,0.310864,,,Vladimir,Darida,1838.4,30.64
826,41257105,10758,FIRST_HALF,1834716,1845212,Pass,Unsuccessful,False,False,False,,,,,FIRST_HALF,1844749,10758,210332.0,0.0372121,0.246189,41257106.0,210333.0,0.0602212,0.292002,,,Jakub,Brabec,1844.749,30.745816666666666
827,41257106,10758,FIRST_HALF,1834716,1845212,Hit,,,,,,,,,FIRST_HALF,1845212,10758,210333.0,0.0602212,0.292002,,,,,,,Jan,Boril,1845.212,30.753533333333333
828,41258180,10757,FIRST_HALF,1847180,1873729,Recovery,,,,,,,,,FIRST_HALF,1847180,10757,210310.0,0.923072,0.653366,,,,,,,Domenico,Berardi,1847.18,30.786333333333335
829,41258191,10757,FIRST_HALF,1847180,1873729,Pass,Successful,False,False,False,,,,,FIRST_HALF,1848481,10757,210310.0,0.928558,0.618753,41258192.0,210301.0,0.726578,0.637728,,,Domenico,Berardi,1848.481,30.808016666666667
830,41258192,10757,FIRST_HALF,1847180,1873729,Duel,Successful,,,,Ground,,,,FIRST_HALF,1850266,10757,210301.0,0.726578,0.637728,,,,,,,Manuel,Locatelli,1850.266,30.837766666666667
832,41258196,10757,FIRST_HALF,1847180,1873729,Ball Received,,,,,,,,,FIRST_HALF,1851448,10757,210305.0,0.753517,0.706499,,,,,,,Ciro,Immobile,1851.448,30.857466666666667
833,41258204,10757,FIRST_HALF,1847180,1873729,Pass,Successful,False,False,False,,,,,FIRST_HALF,1852814,10757,210305.0,0.779445,0.700721,41258205.0,210311.0,0.75156,0.634284,,,Ciro,Immobile,1852.814,30.880233333333333
834,41258205,10757,FIRST_HALF,1847180,1873729,Pass,Successful,False,False,False,,,,,FIRST_HALF,1853862,10757,210311.0,0.75156,0.634284,41258206.0,210303.0,0.943338,0.648504,,,Nicolo,Barella,1853.862,30.8977
836,41258206,10757,FIRST_HALF,1847180,1873729,Pass,Successful,False,False,False,,,,,FIRST_HALF,1854927,10757,210303.0,0.943338,0.648504,41258207.0,210310.0,0.832857,0.609396,,,Jorginho,,1854.927,30.91545
839,41258209,10757,FIRST_HALF,1847180,1873729,Pass,Successful,False,False,False,,,,,FIRST_HALF,1857516,10757,210310.0,0.813334,0.60253,41258210.0,210306.0,0.887569,0.510646,,,Domenico,Berardi,1857.516,30.9586
841,41258217,10757,FIRST_HALF,1847180,1873729,Pass,Successful,False,False,False,,,,,FIRST_HALF,1859497,10757,210306.0,0.877186,0.505616,41258218.0,210309.0,0.725547,0.412262,,,Alessandro,Florenzi,1859.497,30.99161666666667
843,41258226,10757,FIRST_HALF,1847180,1873729,Pass,Successful,False,False,False,,,,,FIRST_HALF,1865069,10757,210309.0,0.64852,0.421546,41258227.0,210301.0,0.549198,0.544526,,,Leonardo,Bonucci,1865.069,31.08448333333333
845,41258228,10757,FIRST_HALF,1847180,1873729,Pass,Successful,False,False,False,,,,,FIRST_HALF,1867797,10757,210301.0,0.437858,0.494338,41258229.0,210302.0,0.0645425,0.682958,,,Manuel,Locatelli,1867.797,31.12995
847,41257181,10757,FIRST_HALF,1847180,1873729,Duel,Successful,,,,Ground,,,,FIRST_HALF,1873729,10758,210330.0,0.895755,0.146002,,,,,,,Vladimir,Coufal,1873.729,31.228816666666667
848,41257181,10757,FIRST_HALF,1847180,1873729,Intervention,,,,,,,,,FIRST_HALF,1873729,10758,210330.0,0.895755,0.146002,,,,,,,Vladimir,Coufal,1873.729,31.228816666666667
849,41258236,10757,FIRST_HALF,1876689,1899881,Recovery,,,,,,,,,FIRST_HALF,1876689,10757,210302.0,0.0623331,0.931805,,,,,,,Leonardo,Spinazzola,1876.689,31.27815
850,41258242,10757,FIRST_HALF,1876689,1899881,Pass,Successful,False,False,False,,,,,FIRST_HALF,1878306,10757,210302.0,0.0538853,0.92178,41258243.0,210304.0,0.0599933,0.725603,,,Leonardo,Spinazzola,1878.306,31.3051
852,41258245,10757,FIRST_HALF,1876689,1899881,Pass,Successful,False,False,False,,,,,FIRST_HALF,1881641,10757,210304.0,0.0595271,0.696674,41258246.0,210303.0,0.244806,0.649815,,,Lorenzo,Insigne,1881.641,31.360683333333334
854,41258274,10757,FIRST_HALF,1876689,1899881,Pass,Successful,False,False,False,,,,,FIRST_HALF,1883857,10757,210303.0,0.16193,0.652606,41258275.0,210304.0,0.0437165,0.637081,,,Jorginho,,1883.857,31.397616666666668
856,41258252,10757,FIRST_HALF,1876689,1899881,Pass,Successful,False,False,False,,,,,FIRST_HALF,1885643,10757,210304.0,0.0408339,0.619191,41258253.0,210308.0,0.111501,0.471859,,,Lorenzo,Insigne,1885.643,31.427383333333335
858,41258256,10757,FIRST_HALF,1876689,1899881,Pass,Successful,False,False,False,,,,,FIRST_HALF,1891045,10757,210308.0,0.2103,0.545932,41258257.0,210306.0,0.94593,0.693112,,,Giorgio,Chiellini,1891.045,31.51741666666667
860,41258262,10757,FIRST_HALF,1876689,1899881,Pass,Successful,False,False,False,,,,,FIRST_HALF,1895550,10757,210306.0,0.945698,0.701354,41258263.0,210311.0,0.81189,0.685517,,,Alessandro,Florenzi,1895.55,31.592499999999998
862,41258278,10757,FIRST_HALF,1876689,1899881,Pass,Successful,False,False,False,,,,,FIRST_HALF,1897562,10757,210311.0,0.819578,0.65662,41258279.0,210303.0,0.697997,0.613856,,,Nicolo,Barella,1897.562,31.626033333333332
863,41258279,10757,FIRST_HALF,1876689,1899881,Pass,Unsuccessful,False,False,False,,,,,FIRST_HALF,1898404,10757,210303.0,0.697997,0.613856,41258280.0,210305.0,0.657566,0.857163,,,Jorginho,,1898.404,31.640066666666666
865,41258280,10757,FIRST_HALF,1876689,1899881,Foul,,,,,Foul,,,,FIRST_HALF,1899881,10757,210305.0,0.657566,0.857163,,,,,,,Ciro,Immobile,1899.881,31.664683333333336
866,41257253,10758,FIRST_HALF,2012062,2014947,Pass,Unsuccessful,False,False,False,,,,,FIRST_HALF,2012062,10758,210324.0,0.479031,0.170228,41257254.0,210326.0,0.680349,0.618282,,,Jiri,Pavlenka,2012.062,33.53436666666666
867,41257253,10758,FIRST_HALF,2012062,2014947,Set Piece,,,,,Freekick,,,,FIRST_HALF,2012062,10758,210324.0,0.479031,0.170228,41257254.0,210326.0,0.680349,0.618282,,,Jiri,Pavlenka,2012.062,33.53436666666666
868,41258300,10758,FIRST_HALF,2012062,2014947,Duel,Successful,,,,Aerial,,,,FIRST_HALF,2014947,10757,210308.0,0.304002,0.381124,,,,,,,Giorgio,Chiellini,2014.947,33.58245
869,41258300,10758,FIRST_HALF,2012062,2014947,Intervention,,,,,,,,,FIRST_HALF,2014947,10757,210308.0,0.304002,0.381124,,,,,,,Giorgio,Chiellini,2014.947,33.58245
870,41258333,10757,FIRST_HALF,2016244,2019495,Pass,Successful,False,False,False,,,,,FIRST_HALF,2016244,10757,210303.0,0.281492,0.436887,41258334.0,210304.0,0.251006,0.473084,,,Jorginho,,2016.244,33.60406666666667
871,41258333,10757,FIRST_HALF,2016244,2019495,Duel,Successful,,,,Aerial,,,,FIRST_HALF,2016244,10757,210303.0,0.281492,0.436887,41258334.0,210304.0,0.251006,0.473084,,,Jorginho,,2016.244,33.60406666666667
872,41258333,10757,FIRST_HALF,2016244,2019495,Recovery,,,,,,,,,FIRST_HALF,2016244,10757,210303.0,0.281492,0.436887,41258334.0,210304.0,0.251006,0.473084,,,Jorginho,,2016.244,33.60406666666667
873,41258334,10757,FIRST_HALF,2016244,2019495,Pass,Successful,False,False,False,,,,,FIRST_HALF,2017304,10757,210304.0,0.251006,0.473084,41258335.0,210305.0,0.300367,0.530355,,,Lorenzo,Insigne,2017.304,33.62173333333333
875,41258335,10757,FIRST_HALF,2016244,2019495,Pass,Unsuccessful,False,False,False,,,,,FIRST_HALF,2018300,10757,210305.0,0.300367,0.530355,41258336.0,210304.0,0.338033,0.507915,,,Ciro,Immobile,2018.3,33.638333333333335
876,41258335,10757,FIRST_HALF,2016244,2019495,Duel,Successful,,,,Aerial,,,,FIRST_HALF,2018300,10757,210305.0,0.300367,0.530355,41258336.0,210304.0,0.338033,0.507915,,,Ciro,Immobile,2018.3,33.638333333333335
878,41257289,10757,FIRST_HALF,2016244,2019495,Duel,Successful,,,,Aerial,,,,FIRST_HALF,2019495,10758,210329.0,0.637641,0.492683,,,,,,,Vladimir,Darida,2019.495,33.658249999999995
879,41257289,10757,FIRST_HALF,2016244,2019495,Intervention,,,,,,,,,FIRST_HALF,2019495,10758,210329.0,0.637641,0.492683,,,,,,,Vladimir,Darida,2019.495,33.658249999999995
880,41257298,10758,FIRST_HALF,2021659,2026263,Pass,Successful,False,False,False,,,,,FIRST_HALF,2021659,10758,210326.0,0.69747,0.579378,41257299.0,210328.0,0.974029,0.678876,,,Michael,Krmencik,2021.659,33.694316666666666
881,41257298,10758,FIRST_HALF,2021659,2026263,Recovery,,,,,,,,,FIRST_HALF,2021659,10758,210326.0,0.69747,0.579378,41257299.0,210328.0,0.974029,0.678876,,,Michael,Krmencik,2021.659,33.694316666666666
883,41257317,10758,FIRST_HALF,2021659,2026263,Pass,Successful,False,False,False,,,,,FIRST_HALF,2025482,10758,210328.0,0.961297,0.667464,41257318.0,210327.0,0.81017,0.647216,,,Jakub,Jankto,2025.482,33.75803333333333
885,41257318,10758,FIRST_HALF,2021659,2026263,Mistake,,,,,,,,,FIRST_HALF,2026263,10758,210327.0,0.81017,0.647216,,,,,,,Alex,Kral,2026.263,33.771049999999995
886,41258358,10757,FIRST_HALF,2026883,2051695,Recovery,,,,,,,,,FIRST_HALF,2026883,10757,210303.0,0.173527,0.317757,,,,,,,Jorginho,,2026.883,33.78138333333333
887,41258365,10757,FIRST_HALF,2026883,2051695,Pass,Successful,False,False,False,,,,,FIRST_HALF,2028239,10757,210303.0,0.132619,0.342653,41258366.0,210304.0,0.021943,0.369596,,,Jorginho,,2028.239,33.803983333333335
889,41258373,10757,FIRST_HALF,2026883,2051695,Pass,Successful,False,False,False,,,,,FIRST_HALF,2034528,10757,210304.0,0.152856,0.626539,41258374.0,210305.0,0.307451,0.667077,,,Lorenzo,Insigne,2034.528,33.9088
891,41258383,10757,FIRST_HALF,2026883,2051695,Pass,Successful,False,False,False,,,,,FIRST_HALF,2035631,10757,210305.0,0.319362,0.660897,41258384.0,210303.0,0.258774,0.585436,,,Ciro,Immobile,2035.631,33.92718333333333
