,id,players,ball,ball_x,ball_y
6925,7176,"6945,4190;5992,2435;6609,5378;7504,3429;7848,4696;8047,5968;2307,3792;5124,4753;5304,5490;7086,6156;9401,5815;9539,4371;6385,1852;5384,4950;7378,4429;8053,5999;7049,5727;7561,2847;8328,4760;8430,4962;7947,6613;6593,4833","8190,6159",8190,6159
6926,7177,"6941,4189;5986,2435;6604,5377;7497,3428;7842,4691;8045,5967;2307,3799;5122,4753;5299,5490;7081,6153;9401,5815;9535,4376;6379,1849;5379,4948;7377,4433;8052,5999;7047,5721;7556,2845;8328,4751;8427,4967;7945,6614;6587,4833","8190,6159",8190,6159
6927,7178,"6937,4188;5979,2435;6600,5375;7490,3427;7837,4686;8042,5965;2308,3805;5120,4754;5294,5491;7077,6150;9401,5815;9532,4380;6374,1847;5374,4946;7377,4436;8052,5999;7046,5716;7550,2842;8328,4743;8425,4971;7942,6615;6582,4831","8190,6159",8190,6159
6928,7179,"6933,4187;5972,2435;6596,5374;7484,3426;7832,4681;8040,5964;2308,3811;5119,4754;5290,5491;7073,6147;9401,5815;9528,4385;6367,1846;5370,4944;7378,4438;8052,5999;7044,5710;7545,2839;8327,4735;8423,4974;7940,6616;6577,4830","8190,6159",8190,6159
6929,7180,"6929,4186;5966,2436;6592,5372;7477,3426;7828,4675;8037,5962;2308,3817;5118,4755;5285,5491;7068,6143;9401,5815;9524,4390;6361,1845;5365,4942;7378,4442;8052,5999;7042,5705;7540,2836;8325,4729;8421,4978;7937,6617;6572,4828","8190,6159",8190,6159
6930,7181,"6925,4185;5959,2436;6588,5371;7471,3425;7823,4670;8035,5961;2309,3823;5116,4756;5281,5491;7065,6140;9401,5815;9520,4396;6355,1844;5360,4939;7378,4445;8052,6000;7040,5700;7535,2832;8323,4722;8420,4981;7934,6618;6567,4826","8190,6159",8190,6159
6931,7182,"6921,4185;5953,2437;6584,5369;7465,3425;7819,4665;8032,5960;2310,3829;5115,4757;5277,5491;7061,6136;9401,5815;9515,4402;6349,1843;5355,4937;7378,4449;8052,6000;7037,5694;7530,2828;8320,4716;8418,4985;7931,6619;6561,4824","8190,6159",8190,6159
6932,7183,"6917,4184;5947,2438;6580,5367;7459,3424;7815,4659;8030,5958;2310,3835;5114,4758;5273,5491;7056,6132;9401,5815;9510,4408;6342,1842;5350,4934;7377,4453;8052,6000;7035,5688;7524,2825;8317,4711;8417,4988;7928,6620;6556,4822","8190,6159",8190,6159
6933,7184,"6914,4184;5941,2438;6576,5364;7454,3423;7812,4652;8028,5957;2311,3841;5112,4759;5269,5491;7052,6129;9401,5815;9506,4413;6336,1841;5344,4931;7378,4456;8051,6000;7034,5682;7518,2822;8314,4705;8415,4991;7926,6622;6551,4820","8190,6159",8190,6159
6934,7185,"6911,4185;5935,2438;6572,5362;7448,3421;7808,4647;8025,5956;2312,3848;5111,4760;5265,5490;7048,6126;9401,5815;9502,4419;6330,1841;5339,4928;7378,4459;8051,6001;7032,5676;7511,2819;8312,4699;8413,4996;7923,6623;6547,4818","8190,6159",8190,6159
6935,7186,"6908,4185;5929,2437;6569,5359;7443,3419;7804,4641;8023,5955;2313,3854;5110,4762;5261,5490;7042,6123;9401,5815;9498,4424;6325,1840;5334,4925;7379,4463;8051,6001;7031,5669;7505,2816;8310,4693;8411,5002;7921,6624;6543,4816","8190,6159",8190,6159
6936,7187,"6905,4186;5922,2437;6565,5356;7437,3417;7800,4637;8020,5954;2314,3860;5108,4763;5257,5490;7037,6120;9401,5815;9494,4429;6320,1839;5328,4922;7379,4466;8051,6001;7030,5662;7498,2812;8309,4687;8408,5008;7919,6625;6539,4814","8190,6159",8190,6159
6937,7188,"6903,4186;5915,2438;6562,5353;7432,3414;7795,4633;8017,5953;2315,3867;5107,4764;5253,5489;7031,6118;9401,5815;9490,4434;6314,1837;5323,4919;7380,4470;8051,6001;7029,5654;7492,2808;8307,4679;8406,5015;7917,6626;6536,4812","8190,6159",8190,6159
6938,7189,"6901,4186;5909,2438;6559,5350;7427,3411;7790,4629;8015,5952;2317,3873;5106,4765;5249,5489;7026,6116;9401,5815;9486,4439;6309,1835;5318,4916;7380,4473;8051,6002;7028,5647;7487,2804;8307,4671;8403,5022;7916,6627;6532,4810","8190,6159",8190,6159
6939,7190,"6899,4187;5902,2438;6557,5346;7421,3408;7786,4626;8011,5952;2319,3880;5105,4766;5246,5488;7021,6113;9401,5815;9483,4444;6304,1832;5312,4913;7381,4477;8051,6002;7027,5641;7482,2800;8306,4663;8399,5029;7915,6627;6528,4808","8190,6159",8190,6159
6940,7191,"6898,4187;5895,2438;6554,5343;7415,3405;7781,4623;8008,5952;2320,3887;5104,4767;5243,5488;7016,6111;9401,5815;9479,4449;6298,1829;5307,4910;7381,4481;8050,6002;7026,5636;7477,2796;8304,4656;8397,5035;7914,6628;6524,4806","8190,6159",8190,6159
6941,7192,"6896,4187;5889,2438;6551,5340;7409,3402;7776,4620;8005,5953;2322,3892;5102,4767;5239,5487;7012,6109;9401,5815;9475,4453;6292,1827;5301,4907;7382,4485;8050,6002;7025,5631;7472,2792;8301,4649;8394,5041;7914,6628;6520,4804","8190,6159",8190,6159
6942,7193,"6895,4188;5882,2438;6548,5337;7404,3398;7771,4617;8001,5953;2323,3898;5101,4767;5235,5486;7008,6106;9401,5815;9472,4457;6286,1826;5296,4904;7383,4489;8050,6003;7023,5626;7466,2788;8298,4642;8392,5047;7914,6629;6516,4803","8190,6159",8190,6159
6943,7194,"6894,4188;5876,2438;6545,5334;7399,3395;7766,4614;7997,5954;2325,3904;5099,4766;5232,5486;7004,6103;9401,5815;9469,4461;6280,1823;5291,4901;7383,4493;8050,6003;7022,5621;7460,2784;8294,4636;8391,5052;7914,6629;6511,4802","8190,6159",8190,6159
6944,7195,"6893,4189;5870,2439;6542,5330;7395,3392;7762,4611;7993,5955;2326,3911;5098,4766;5228,5485;7000,6099;9401,5815;9466,4464;6274,1821;5286,4898;7384,4496;8050,6003;7021,5617;7454,2780;8290,4630;8391,5057;7914,6629;6507,4802","8190,6159",8190,6159
6945,7196,"6892,4190;5864,2439;6538,5327;7390,3388;7757,4607;7989,5957;2328,3919;5096,4765;5224,5484;6996,6096;9401,5815;9463,4468;6268,1818;5280,4895;7386,4499;8050,6003;7020,5612;7447,2778;8286,4624;8390,5063;7914,6629;6502,4801","8190,6159",8190,6159
6946,7197,"6891,4190;5858,2439;6535,5325;7385,3384;7753,4603;7985,5958;2330,3925;5095,4764;5221,5483;6992,6092;9401,5815;9460,4472;6262,1816;5275,4892;7388,4501;8050,6004;7019,5607;7441,2775;8284,4617;8390,5068;7914,6629;6498,4801","8190,6159",8190,6159
6947,7198,"6891,4190;5852,2438;6531,5322;7380,3380;7748,4600;7982,5959;2331,3931;5093,4763;5217,5481;6988,6089;9401,5815;9456,4476;6257,1813;5268,4889;7389,4502;8050,6004;7019,5602;7433,2773;8281,4611;8389,5074;7915,6629;6493,4800","8190,6159",8190,6159
6948,7199,"6891,4189;5846,2437;6527,5320;7374,3377;7744,4596;7978,5961;2333,3937;5092,4762;5214,5480;6984,6085;9401,5815;9453,4480;6251,1810;5261,4887;7391,4504;8049,6004;7018,5596;7426,2771;8279,4603;8388,5081;7915,6629;6488,4800","8190,6159",8190,6159
6949,7200,"6891,4189;5840,2436;6523,5319;7369,3374;7739,4593;7973,5962;2334,3943;5090,4761;5211,5478;6980,6082;9401,5815;9450,4483;6246,1808;5255,4886;7394,4506;8049,6004;7017,5589;7419,2769;8278,4595;8387,5088;7915,6629;6483,4799","8190,6159",8190,6159
6950,7201,"6890,4189;5834,2435;6519,5317;7363,3372;7734,4590;7969,5963;2336,3949;5088,4760;5208,5476;6975,6078;9401,5815;9446,4487;6241,1805;5248,4884;7396,4507;8049,6005;7017,5583;7413,2767;8277,4587;8386,5094;7916,6628;6478,4799","8190,6159",8190,6159
6951,7202,"6890,4188;5828,2434;6515,5316;7357,3370;7729,4586;7964,5964;2337,3955;5087,4759;5205,5473;6971,6075;9401,5815;9443,4490;6235,1803;5241,4883;7398,4508;8049,6005;7016,5577;7407,2766;8276,4578;8386,5100;7916,6628;6474,4799","8190,6159",8190,6159
6952,7203,"6889,4188;5822,2433;6511,5314;7350,3368;7724,4582;7959,5965;2339,3961;5085,4758;5202,5470;6967,6071;9401,5815;9440,4494;6230,1800;5235,4882;7401,4510;8049,6005;7015,5572;7401,2764;8273,4572;8386,5106;7917,6628;6469,4799","8190,6159",8190,6159
6953,7204,"6889,4188;5815,2431;6506,5312;7343,3366;7719,4579;7953,5966;2341,3966;5083,4757;5199,5466;6963,6068;9401,5815;9436,4497;6224,1799;5228,4881;7402,4511;8049,6005;7013,5567;7395,2761;8270,4566;8386,5111;7918,6627;6464,4799","8190,6159",8190,6159
6954,7205,"6888,4188;5809,2430;6502,5310;7337,3365;7714,4575;7948,5967;2343,3972;5082,4756;5196,5463;6960,6063;9401,5815;9433,4501;6218,1798;5223,4880;7404,4513;8049,6005;7011,5562;7389,2758;8266,4561;8387,5116;7919,6626;6460,4798","8190,6159",8190,6159
6955,7206,"6887,4187;5802,2429;6497,5308;7331,3364;7708,4572;7943,5967;2345,3978;5081,4756;5193,5459;6957,6059;9401,5815;9429,4505;6212,1797;5217,4879;7406,4514;8048,6006;7008,5557;7383,2754;8261,4557;8389,5120;7920,6625;6456,4798","8190,6159",8190,6159
6956,7207,"6886,4187;5797,2427;6493,5307;7325,3362;7703,4569;7939,5967;2347,3984;5079,4756;5190,5455;6953,6055;9401,5815;9425,4509;6206,1795;5211,4878;7408,4515;8048,6006;7005,5552;7377,2751;8257,4553;8390,5125;7922,6623;6452,4797","8190,6159",8190,6159
6957,7208,"6885,4186;5791,2426;6489,5305;7320,3361;7698,4565;7934,5967;2349,3991;5078,4756;5187,5452;6950,6051;9401,5815;9421,4513;6200,1794;5205,4876;7410,4517;8048,6006;7003,5547;7371,2748;8253,4549;8391,5130;7924,6622;6447,4797","8190,6159",8190,6159
6958,7209,"6884,4185;5785,2424;6485,5303;7314,3359;7693,4561;7929,5967;2352,3996;5077,4756;5184,5448;6947,6046;9400,5815;9417,4518;6194,1793;5199,4874;7411,4518;8048,6006;7000,5542;7364,2745;8249,4544;8393,5135;7926,6621;6443,4797","8190,6159",8190,6159
6959,7210,"6884,4184;5780,2422;6482,5301;7309,3356;7689,4557;7925,5967;2354,4001;5076,4756;5182,5445;6944,6042;9400,5815;9413,4522;6188,1792;5193,4871;7413,4519;8048,6007;6998,5536;7357,2741;8247,4539;8394,5140;7928,6619;6439,4796","8190,6159",8190,6159
6960,7211,"6883,4182;5774,2419;6478,5298;7304,3353;7685,4553;7920,5967;2356,4005;5075,4756;5179,5441;6940,6039;9400,5815;9409,4526;6182,1792;5186,4869;7416,4520;8048,6007;6996,5530;7350,2738;8244,4534;8395,5145;7930,6618;6435,4796","8190,6159",8190,6159
6961,7212,"6882,4180;5768,2417;6475,5296;7298,3351;7681,4548;7916,5967;2358,4009;5074,4756;5176,5438;6937,6036;9400,5815;9406,4529;6177,1791;5179,4867;7418,4522;8048,6007;6994,5523;7344,2735;8241,4528;8395,5151;7932,6616;6431,4795","8190,6159",8190,6159
6962,7213,"6882,4178;5762,2415;6472,5293;7293,3348;7677,4543;7911,5968;2360,4013;5073,4756;5173,5435;6933,6033;9400,5815;9403,4532;6171,1791;5172,4865;7421,4523;8048,6007;6993,5516;7338,2731;8239,4520;8395,5157;7934,6615;6428,4795","8190,6159",8190,6159
6963,7214,"6881,4176;5756,2413;6468,5290;7288,3345;7673,4539;7906,5969;2362,4016;5072,4756;5171,5432;6930,6030;9400,5815;9399,4536;6166,1791;5166,4863;7424,4525;8047,6008;6991,5509;7332,2727;8237,4513;8396,5163;7936,6613;6424,4794","8190,6159",8190,6159
6964,7215,"6881,4173;5750,2412;6464,5287;7282,3341;7668,4535;7902,5969;2364,4020;5071,4756;5168,5429;6927,6028;9400,5815;9397,4539;6160,1790;5161,4861;7426,4527;8047,6008;6990,5503;7327,2723;8235,4507;8396,5168;7938,6612;6421,4794","8190,6159",8190,6159
6965,7216,"6880,4171;5743,2410;6461,5283;7276,3338;7664,4532;7898,5971;2367,4025;5069,4756;5166,5426;6924,6025;9400,5815;9393,4542;6155,1788;5156,4858;7429,4530;8047,6008;6988,5498;7321,2719;8232,4501;8397,5173;7941,6610;6418,4794","8190,6159",8190,6159
6966,7217,"6879,4169;5736,2409;6458,5280;7270,3335;7659,4529;7893,5972;2369,4030;5068,4756;5163,5423;6921,6023;9400,5815;9390,4546;6150,1786;5151,4855;7432,4532;8047,6008;6986,5493;7315,2714;8228,4495;8397,5179;7943,6608;6416,4793","8190,6159",8190,6159
6967,7218,"6879,4166;5730,2408;6455,5277;7265,3332;7654,4526;7889,5974;2372,4036;5067,4756;5161,5421;6919,6020;9400,5815;9387,4550;6144,1784;5146,4853;7435,4535;8047,6009;6984,5488;7309,2710;8224,4489;8398,5184;7945,6606;6413,4791","8190,6159",8190,6159
6968,7219,"6878,4164;5724,2408;6453,5274;7260,3329;7649,4523;7885,5976;2375,4042;5065,4755;5159,5419;6916,6017;9400,5815;9384,4553;6139,1782;5142,4850;7437,4537;8047,6009;6983,5484;7303,2707;8220,4484;8399,5189;7948,6604;6410,4788","8190,6159",8190,6159
6969,7220,"6877,4161;5718,2407;6451,5270;7255,3326;7644,4520;7881,5978;2377,4048;5063,4755;5157,5417;6913,6014;9400,5815;9380,4556;6133,1780;5137,4847;7440,4540;8047,6009;6981,5479;7296,2705;8216,4478;8400,5194;7950,6601;6408,4786","8190,6159",8190,6159
6970,7221,"6875,4159;5712,2406;6449,5267;7250,3323;7640,4517;7877,5980;2380,4054;5060,4754;5155,5414;6910,6010;9400,5815;9377,4559;6127,1778;5133,4844;7442,4543;8046,6009;6980,5474;7289,2703;8213,4472;8402,5199;7953,6598;6405,4782","8190,6159",8190,6159
6971,7222,"6874,4157;5707,2405;6447,5264;7246,3319;7637,4513;7873,5982;2382,4060;5058,4754;5153,5412;6908,6006;9400,5815;9373,4562;6121,1776;5129,4842;7444,4547;8046,6010;6979,5469;7282,2701;8210,4466;8403,5204;7956,6594;6403,4778","8190,6159",8190,6159
6972,7223,"6872,4155;5701,2404;6445,5260;7241,3315;7632,4510;7868,5984;2385,4066;5056,4753;5151,5410;6905,6002;9400,5815;9370,4565;6115,1774;5125,4839;7446,4550;8046,6010;6978,5464;7274,2699;8207,4460;8405,5209;7960,6590;6400,4774","8190,6159",8190,6159
6973,7224,"6871,4154;5696,2403;6443,5257;7236,3311;7628,4507;7864,5986;2387,4072;5053,4753;5150,5408;6902,5998;9400,5815;9367,4568;6110,1773;5121,4836;7448,4553;8046,6010;6977,5458;7267,2697;8205,4453;8406,5215;7963,6585;6397,4770","8190,6159",8190,6159
6974,7225,"6869,4153;5690,2401;6441,5255;7231,3308;7624,4504;7860,5987;2390,4078;5051,4753;5148,5406;6899,5994;9400,5815;9363,4572;6105,1771;5117,4834;7450,4556;8046,6010;6977,5451;7261,2695;8203,4445;8406,5222;7966,6581;6395,4766","8190,6159",8190,6159
6975,7226,"6867,4152;5684,2399;6439,5252;7226,3305;7619,4501;7855,5989;2392,4084;5048,4752;5146,5404;6895,5990;9400,5815;9359,4575;6100,1769;5113,4831;7452,4559;8046,6011;6976,5444;7255,2693;8201,4437;8406,5228;7969,6576;6392,4762","8190,6159",8190,6159
6976,7227,"6865,4151;5678,2397;6436,5250;7220,3303;7615,4498;7850,5990;2394,4090;5045,4751;5144,5402;6891,5986;9400,5815;9356,4578;6094,1767;5110,4830;7453,4562;8046,6011;6975,5438;7249,2690;8198,4430;8407,5235;7972,6572;6389,4758","8190,6159",8190,6159
6977,7228,"6863,4150;5672,2396;6433,5249;7213,3301;7610,4494;7844,5992;2397,4096;5043,4750;5142,5401;6886,5981;9400,5815;9352,4581;6089,1764;5107,4828;7455,4565;8045,6011;6974,5432;7244,2688;8195,4425;8408,5241;7975,6568;6386,4754","8190,6159",8190,6159
6978,7229,"6862,4149;5666,2393;6429,5247;7207,3298;7606,4491;7839,5993;2400,4102;5041,4750;5140,5400;6882,5977;9400,5815;9348,4584;6083,1761;5103,4826;7457,4567;8045,6011;6972,5427;7238,2684;8191,4420;8408,5248;7978,6564;6384,4750","8190,6159",8190,6159
6979,7230,"6860,4147;5660,2391;6426,5246;7201,3297;7602,4487;7832,5995;2402,4108;5038,4749;5138,5399;6878,5973;9400,5815;9345,4587;6077,1760;5098,4824;7459,4569;8045,6011;6970,5422;7233,2681;8187,4415;8409,5254;7981,6559;6381,4745","8190,6159",8190,6159
6980,7231,"6859,4145;5654,2388;6423,5244;7196,3295;7597,4483;7826,5998;2405,4113;5036,4748;5136,5398;6874,5969;9401,5815;9342,4590;6071,1759;5094,4823;7461,4571;8045,6012;6968,5416;7227,2677;8183,4411;8411,5259;7984,6554;6379,4740","8190,6159",8190,6159
6981,7232,"6858,4142;5649,2385;6419,5243;7191,3293;7593,4479;7819,5999;2407,4118;5034,4748;5134,5398;6870,5964;9401,5815;9338,4592;6065,1759;5090,4821;7464,4573;8045,6012;6965,5411;7220,2674;8179,4406;8413,5264;7987,6550;6376,4736","8190,6159",8190,6159
6982,7233,"6857,4139;5644,2383;6415,5241;7186,3291;7589,4475;7813,6001;2410,4123;5032,4747;5132,5398;6867,5959;9401,5815;9335,4595;6059,1759;5086,4820;7466,4574;8045,6012;6962,5405;7214,2671;8175,4401;8415,5269;7990,6545;6374,4732","8190,6159",8190,6159
6983,7234,"6856,4136;5638,2380;6411,5239;7181,3289;7584,4471;7807,6003;2413,4127;5031,4747;5130,5397;6863,5954;9401,5815;9331,4598;6053,1759;5082,4819;7469,4575;8045,6012;6960,5399;7207,2667;8172,4396;8417,5274;7992,6540;6371,4728","8190,6159",8190,6159
6984,7235,"6855,4132;5633,2377;6407,5238;7177,3285;7580,4466;7802,6004;2415,4132;5030,4746;5129,5397;6861,5949;9402,5816;9328,4602;6046,1758;5078,4817;7472,4575;8045,6013;6957,5393;7201,2663;8169,4391;8419,5279;7995,6536;6368,4725","8190,6159",8190,6159
6985,7236,"6854,4129;5628,2374;6402,5237;7172,3282;7576,4461;7796,6004;2418,4137;5028,4746;5127,5396;6858,5944;9402,5816;9324,4606;6040,1758;5074,4815;7476,4576;8044,6013;6955,5387;7195,2660;8167,4385;8421,5285;7998,6531;6364,4722","8190,6159",8190,6159
6986,7237,"6853,4125;5622,2371;6398,5235;7167,3278;7572,4456;7791,6005;2421,4141;5028,4746;5126,5395;6855,5940;9402,5816;9320,4609;6035,1758;5069,4814;7479,4576;8044,6013;6954,5380;7189,2656;8165,4377;8422,5291;8000,6527;6361,4720","8190,6159",8190,6159
6987,7238,"6852,4121;5616,2368;6393,5233;7162,3275;7567,4451;7786,6006;2424,4146;5027,4746;5125,5394;6852,5936;9402,5816;9316,4613;6029,1757;5065,4812;7482,4577;8044,6013;6953,5372;7184,2652;8164,4368;8423,5297;8002,6523;6358,4719","8190,6159",8190,6159
6988,7239,"6850,4117;5611,2366;6388,5231;7156,3272;7563,4446;7781,6007;2426,4150;5026,4746;5124,5393;6849,5933;9402,5816;9312,4618;6024,1758;5062,4811;7486,4577;8044,6014;6951,5365;7179,2649;8161,4361;8424,5303;8003,6519;6355,4717","8190,6159",8190,6159
6989,7240,"6849,4114;5605,2365;6384,5228;7151,3269;7558,4441;7775,6008;2429,4154;5025,4746;5123,5392;6845,5929;9402,5816;9308,4623;6018,1757;5058,4810;7489,4577;8044,6014;6950,5359;7174,2645;8159,4355;8425,5309;8005,6515;6352,4716","8190,6159",8190,6159
6990,7241,"6848,4111;5599,2363;6380,5225;7145,3266;7554,4436;7770,6009;2432,4159;5024,4745;5122,5391;6843,5926;9402,5816;9304,4627;6013,1756;5056,4810;7492,4578;8044,6014;6947,5354;7168,2641;8155,4349;8426,5314;8006,6512;6349,4714","8190,6159",8190,6159
6991,7242,"6847,4107;5593,2362;6376,5221;7139,3263;7549,4433;7765,6010;2435,4163;5023,4745;5121,5389;6840,5923;9403,5816;9301,4631;6007,1754;5053,4809;7495,4578;8044,6014;6945,5349;7163,2637;8151,4343;8426,5320;8007,6508;6346,4713","8190,6159",8190,6159
6992,7243,"6845,4104;5586,2360;6372,5218;7134,3260;7544,4430;7760,6012;2438,4167;5021,4744;5119,5388;6838,5920;9403,5816;9297,4635;6002,1753;5050,4807;7498,4578;8043,6015;6942,5344;7157,2634;8147,4337;8428,5326;8008,6504;6343,4711","8190,6159",8190,6159
6993,7244,"6844,4101;5580,2359;6368,5214;7129,3257;7539,4428;7756,6014;2441,4171;5020,4743;5118,5385;6837,5917;9403,5816;9294,4639;5996,1752;5048,4806;7501,4579;8043,6015;6940,5340;7151,2632;8143,4331;8429,5331;8009,6500;6340,4710","8190,6159",8190,6159
6994,7245,"6842,4098;5574,2358;6365,5211;7124,3254;7533,4426;7752,6015;2444,4176;5019,4742;5117,5382;6836,5914;9403,5816;9291,4643;5990,1750;5045,4804;7504,4579;8043,6015;6938,5335;7145,2630;8140,4325;8431,5336;8010,6496;6336,4709","8190,6159",8190,6159
6995,7246,"6841,4095;5568,2358;6362,5207;7119,3250;7528,4423;7748,6016;2447,4181;5017,4741;5116,5379;6834,5911;9403,5816;9288,4647;5984,1747;5043,4802;7507,4580;8043,6015;6935,5331;7138,2628;8137,4318;8433,5341;8012,6491;6333,4708","8190,6159",8190,6159
6996,7247,"6839,4093;5563,2358;6359,5203;7115,3246;7522,4421;7744,6017;2451,4187;5015,4740;5115,5376;6833,5908;9403,5816;9284,4651;5978,1746;5040,4800;7510,4581;8043,6016;6934,5326;7132,2627;8134,4312;8435,5346;8013,6487;6329,4706","8190,6159",8190,6159
6997,7248,"6837,4091;5557,2357;6356,5199;7110,3242;7516,4419;7740,6018;2454,4192;5014,4739;5114,5373;6832,5906;9403,5816;9281,4654;5972,1743;5038,4799;7513,4583;8043,6016;6932,5320;7126,2626;8132,4304;8437,5351;8015,6481;6326,4705","8190,6159",8190,6159
6998,7249,"6835,4090;5552,2356;6353,5195;7105,3238;7511,4418;7736,6019;2457,4197;5012,4738;5112,5370;6830,5903;9404,5816;9278,4657;5966,1741;5035,4797;7515,4585;8043,6015;6930,5315;7121,2624;8131,4296;8439,5356;8017,6475;6322,4704","8190,6159",8190,6159
6999,7250,"6833,4089;5546,2355;6351,5191;7099,3235;7505,4417;7731,6020;2460,4203;5010,4737;5111,5367;6829,5900;9404,5817;9275,4660;5960,1739;5033,4797;7518,4586;8044,6014;6929,5308;7116,2623;8130,4287;8441,5361;8019,6470;6319,4702","8190,6159",8190,6159
7000,7251,"6832,4088;5540,2353;6348,5187;7094,3233;7500,4416;7727,6021;2463,4209;5008,4735;5109,5365;6828,5896;9404,5817;9273,4662;5955,1737;5030,4796;7521,4588;8045,6011;6928,5301;7111,2621;8128,4279;8442,5368;8021,6465;6316,4700","8190,6159",8190,6159
7001,7252,"6830,4087;5534,2351;6345,5183;7088,3231;7495,4415;7722,6022;2467,4214;5006,4734;5108,5362;6827,5893;9404,5817;9270,4665;5949,1735;5028,4796;7524,4589;8046,6008;6926,5294;7106,2619;8126,4272;8442,5375;8023,6460;6312,4697","8190,6159",8190,6159
7002,7253,"6828,4085;5528,2350;6342,5179;7082,3229;7490,4413;7716,6023;2470,4220;5004,4731;5107,5360;6826,5889;9404,5817;9267,4666;5944,1732;5025,4797;7526,4590;8047,6004;6925,5289;7102,2617;8123,4267;8443,5382;8024,6456;6309,4694","8190,6159",8190,6159
7003,7254,"6826,4084;5522,2348;6338,5177;7075,3227;7486,4410;7710,6024;2473,4225;5002,4730;5105,5358;6825,5886;9404,5817;9265,4667;5938,1729;5022,4797;7528,4592;8048,6001;6923,5283;7098,2613;8120,4261;8444,5388;8026,6451;6306,4691","8190,6159",8190,6159
7004,7255,"6824,4083;5516,2346;6335,5174;7069,3225;7481,4408;7704,6025;2476,4231;5001,4728;5104,5356;6824,5882;9404,5817;9264,4667;5932,1727;5020,4796;7530,4595;8048,5999;6921,5278;7093,2610;8116,4256;8445,5395;8028,6446;6303,4689","8190,6159",8190,6159
7005,7256,"6822,4082;5510,2345;6331,5172;7064,3224;7476,4405;7697,6027;2480,4236;4999,4727;5102,5354;6824,5879;9405,5817;9262,4667;5926,1725;5017,4796;7532,4598;8048,5996;6918,5272;7089,2607;8113,4251;8446,5401;8029,6441;6299,4686","8190,6159",8190,6159
7006,7257,"6820,4081;5504,2343;6328,5170;7059,3222;7471,4402;7691,6029;2483,4242;4997,4727;5101,5352;6823,5875;9405,5817;9261,4667;5920,1724;5015,4796;7533,4600;8048,5993;6916,5267;7086,2603;8110,4245;8447,5407;8032,6436;6296,4683","8190,6159",8190,6159
7007,7258,"6818,4081;5499,2341;6325,5168;7053,3220;7466,4398;7685,6030;2486,4247;4996,4726;5100,5350;6823,5871;9405,5817;9259,4667;5914,1722;5012,4797;7534,4603;8047,5991;6914,5262;7082,2599;8107,4240;8449,5413;8034,6431;6293,4680","8190,6159",8190,6159
7008,7259,"6816,4080;5493,2340;6321,5166;7049,3217;7461,4395;7680,6030;2489,4252;4994,4726;5099,5349;6823,5867;9405,5817;9257,4667;5908,1721;5010,4798;7535,4606;8045,5989;6912,5256;7079,2595;8105,4234;8451,5418;8036,6426;6290,4678","8190,6159",8190,6159
7009,7260,"6813,4079;5488,2338;6319,5164;7044,3213;7455,4392;7674,6031;2492,4257;4993,4725;5097,5348;6823,5864;9405,5817;9256,4667;5901,1720;5007,4800;7535,4608;8043,5986;6910,5250;7076,2591;8103,4228;8452,5424;8038,6420;6287,4675","8190,6159",8190,6159
7010,7261,"6811,4078;5483,2336;6316,5161;7039,3210;7450,4389;7669,6032;2494,4261;4991,4725;5096,5347;6823,5860;9405,5817;9255,4667;5895,1719;5005,4802;7535,4611;8041,5984;6908,5244;7074,2587;8102,4220;8454,5429;8041,6415;6284,4673","8190,6159",8190,6159
7011,7262,"6809,4077;5478,2333;6313,5159;7034,3206;7445,4385;7664,6032;2497,4265;4989,4725;5095,5346;6823,5856;9405,5817;9253,4667;5889,1717;5002,4804;7535,4613;8038,5982;6907,5237;7072,2582;8101,4212;8456,5435;8044,6408;6281,4671","8190,6159",8190,6159
7012,7263,"6807,4075;5472,2331;6309,5156;7029,3202;7440,4381;7658,6033;2500,4268;4988,4725;5094,5346;6823,5852;9406,5817;9252,4667;5884,1716;5000,4807;7535,4615;8034,5980;6906,5229;7071,2577;8099,4204;8457,5441;8046,6403;6278,4670","8190,6159",8190,6159
7013,7264,"6805,4073;5466,2329;6306,5154;7024,3199;7436,4377;7653,6035;2502,4272;4987,4725;5093,5345;6824,5848;9406,5817;9251,4668;5878,1715;4997,4810;7536,4616;8029,5980;6906,5221;7070,2571;8097,4197;8457,5447;8048,6397;6275,4668","8190,6159",8190,6159
7014,7265,"6803,4071;5461,2326;6303,5152;7018,3195;7432,4372;7647,6036;2505,4275;4985,4726;5092,5344;6825,5844;9406,5818;9250,4668;5873,1714;4995,4813;7536,4618;8023,5982;6904,5215;7069,2565;8094,4191;8457,5453;8050,6393;6271,4666","8190,6159",8190,6159
7015,7266,"6801,4068;5455,2325;6300,5150;7013,3191;7428,4368;7642,6038;2508,4278;4984,4726;5091,5343;6825,5841;9406,5818;9249,4668;5867,1713;4992,4816;7537,4620;8016,5985;6902,5209;7068,2559;8090,4185;8458,5459;8051,6388;6268,4665","8190,6159",8190,6159
7016,7267,"6798,4065;5449,2323;6297,5147;7007,3187;7423,4363;7636,6041;2510,4281;4983,4727;5091,5342;6826,5837;9406,5818;9249,4668;5862,1712;4990,4819;7538,4621;8007,5989;6900,5205;7067,2553;8086,4180;8458,5465;8051,6383;6265,4665","8190,6159",8190,6159
